label1,label2,constellation,magnitude,season,size,RA,DEC,type,notes
LDN 1407,B 12 ,CAMELOPARDALIS,79.9,winter,24,04 30.0,+54 17,Dark Nebula - ,,,4''-nothing at this location ,Lies south following B9 complex 
UGC 3056,NGC 1569,CAMELOPARDALIS,11,winter,3.7,04 30.8,+64 51,Galaxy - ,,,pB;S;lE;BNM;*9.5n1' ,H II 768;dk markings;well rrr;l trace of spiral structure 
 ,B 13 ,CAMELOPARDALIS,79.9,winter,11,04 31.3,+54 53,Dark Nebula - ,,,,Irregular; irregularly darker inside with short; narrow extension S. 
IC 2062 ,NGC 1560,CAMELOPARDALIS,11.4,winter,9.8,04 32.8,+71 53,Galaxy - ,,,vF;L;E;*9.3 sp ,BM;no def N;F part resolved arms;low surf brtness 
UGC 3077? ,NGC 1573,CAMELOPARDALIS,11.7,winter,1.9,04 35.1,+73 16,Galaxy - ,15.5,,vF;S;*9.5f,brtst of 4;spiral 
 ,B 21 ,CAMELOPARDALIS,79.9,winter,10,04 37.9,+55 21,Dark Nebula - ,,,,Indefinite; irregularly round 
PGC 15967,UGC 3137 ,CAMELOPARDALIS,14.2,winter,3.5,04 46.3,+76 26,Galaxy - ,,,, 
PGC 16030,UGC 3144 ,CAMELOPARDALIS,14.4,winter,2.1,04 47.8,+74 55,Galaxy - ,,,,plume and streamer 
ZwG 328 21 ,NGC 1573A ,CAMELOPARDALIS,14.5,winter,1.6,04 48.4,+73 28,Galaxy - ,,,, 
 ,Berk 13,CAMELOPARDALIS,99.9,winter,7,04 55.8,+52 49,Open Cluster - ,15,,, 
 ,NGC 1708,CAMELOPARDALIS,99.9,winter,20,05 03.4,+52 50,Open Cluster - 10,10,,Cl;vL;pRi;lC;st L&S , 
 ,Cr 464 ,CAMELOPARDALIS,4.2,winter,120,05 12.6,+73 58,Open Cluster - 50,,,, 
IC 2133 ,NGC 1961,CAMELOPARDALIS,11,winter,4.5,05 42.1,+69 23,Galaxy - ,, H ,cF;pL;iF;mbM;er;* inv,H III 747;hexagonal;2 branch arms w some knots 
UGC 3392,NGC 2128,CAMELOPARDALIS,12.6,winter,1.5,06 04.6,+57 38,Galaxy - ,,,vF;vS;vlE , 
3C120 ,NGC 2146,CAMELOPARDALIS,10.6,winter,5.7,06 18.6,+78 21,Galaxy - ,,,pB;2'l;lE ,extreme broad spiral arms;2 main smooth arms;1 w dark lane 
UGC 3439,NGC 2146A ,CAMELOPARDALIS,12.9,winter,3,06 23.9,+78 32,Galaxy - ,,,, 
UGC 3511,NGC 2253,CAMELOPARDALIS,13.1,winter,1.4,06 43.7,+65 12,Open Cluster - ,,,vF;* eS ,H VII 54;Mis-identified as galaxy in CGCG 
UGC 3519,NGC 2256,CAMELOPARDALIS,12.5,winter,2.3,06 47.2,+74 14,Galaxy - ,,,F;R;*9.5 3' sf , 
UGC 3523,NGC 2258,CAMELOPARDALIS,11.9,winter,2.3,06 47.8,+74 29,Galaxy - ,,,F;2* 10-11 f , 
PGC 19867,UGC 3580 ,CAMELOPARDALIS,11.8,winter,3.4,06 55.5,+69 35,Galaxy - ,,,, 
UGC 3677,NGC 2314,CAMELOPARDALIS,12.2,winter,1.7,07 10.5,+75 20,Galaxy - ,,,vF;S;R, 
PGC 20348,UGC 3697 ,CAMELOPARDALIS,13.5,winter,3.5,07 11.4,+71 50,Galaxy - ,,,,Integral sign galaxy;disturbed 
UGC 3653,NGC 2268,CAMELOPARDALIS,11.5,winter,3.3,07 14.3,+84 23,Galaxy - ,,,pF;pL;lE ,weak bar;many filamentary arms;poor res 
PGC 20460,UGC 3730 ,CAMELOPARDALIS,12.5,winter,2.7,07 14.3,+73 29,Galaxy - ,,,,Chaotic; UGC 3705 at 9' 14.4mag 1.5'X1.4' 
UGC 3750,IC 2179,CAMELOPARDALIS,12.4,winter,1.7,07 15.5,+64 56,Galaxy - ,,,*13 IN vF;vS Neb,P w NGC 2347 at 13' south foll 
UGC 3759,NGC 2347,CAMELOPARDALIS,12.4,winter,1.8,07 16.1,+64 43,Galaxy - ,,,vF;S;R;lbM,H III 746;traces faint roundness 
PGC 20927,UGC 3826 ,CAMELOPARDALIS,13.5,winter,3.5,07 24.5,+61 42,Galaxy - ,,,, 
UGC 3809,NGC 2336,CAMELOPARDALIS,10.4,winter,6.8,07 27.1,+80 11,Galaxy - ,,,pB;pL;R;2*11 nr,weak bar;many weak filam arms w knots; P w IC 467 
UGC 3847,NGC 2363,CAMELOPARDALIS,15.5,winter,1.6,07 28.5,+69 12,Galaxy - ,,,neb* or vFvS;2366 sf, 
UGC 3851,NGC 2366,CAMELOPARDALIS,11.1,winter,7.8,07 28.9,+69 13,Galaxy - ,,,vF;pL;mbM;vS*inv;curved tails ,H III 748;P w NGC 2363 
UGC 3918,NGC 2403,CAMELOPARDALIS,8.5,winter,23.4,07 36.8,+65 36,Galaxy - ,,BCH ,!! cB;eL;vmE;vgmbMN ,H V 44;in M81 group;many well res irreg arms;broad bar 
 ,NGC 2404,CAMELOPARDALIS,99.9,winter,,07 37.1,+65 37,Diffuse Nebula - ,,,vF;vS,An HII region within the GALXY NGC 2403 on the NE side 
 ,NGC 2408,CAMELOPARDALIS,99.9,winter,10,07 39.8,+71 40,Asterism - ,,,Cl;vlC,Scattered group of stars 10 - 12 mag 
PGC 21698,UGC 3975 ,CAMELOPARDALIS,13.6,winter,1.4,07 44.8,+72 48,Galaxy - ,,,, 
Mrk 10 ,UGC 4013 ,CAMELOPARDALIS,13.3,winter,2,07 47.5,+60 56,Galaxy - ,,,,Seyfert;vF companion on east side 
UGC 4036,NGC 2441,CAMELOPARDALIS,12.2,winter,2,07 51.9,+73 01,Galaxy - ,,,vF;pS, 
UGC 4066,NGC 2336A ,CAMELOPARDALIS,14,winter,1.7,07 56.3,+78 01,Galaxy - ,,,,diffuse arms;chain of bright patches in one 
UGC 4097,NGC 2460,CAMELOPARDALIS,11.8,winter,2.2,07 56.9,+60 21,Galaxy - ,,,F;S;R;S* in centre ,vBN;spir struct in lens;vF smooth arms surrounding 
UGC 4166,NGC 2523A ,CAMELOPARDALIS,13.8,winter,1,08 04.1,+74 03,Galaxy - ,,,,disturbed? 
PGC 22783,UGC 4173 ,CAMELOPARDALIS,14.8,winter,1.9,08 06.7,+80 07,Galaxy - ,,,,chaotic 
MCG +13-06-018,UGC 4238 ,CAMELOPARDALIS,12.7,winter,2.4,08 11.5,+76 26,Galaxy - ,,,, 
UGC 4259,NGC 2523B ,CAMELOPARDALIS,13.9,winter,2,08 12.9,+73 34,Galaxy - ,,,,exact minor replica of NGC 5746 
UGC 4271,NGC 2523,CAMELOPARDALIS,11.9,winter,2.9,08 15.0,+73 35,Galaxy - ,,,pB;pL;lE;lbM;* nr;Theta shape ,bright diff Nuc on bar;several filam arms w knots 
UGC 4290,NGC 2523C ,CAMELOPARDALIS,12.9,winter,1.5,08 17.7,+73 19,Galaxy - ,,,, 
UGC 4327,NGC 2544,CAMELOPARDALIS,12.9,winter,1.1,08 21.7,+73 59,Galaxy - ,,,eeF;pS;R;sev B*around, 
UGC 4359,NGC 2550,CAMELOPARDALIS,12.8,winter,1,08 24.6,+74 01,Galaxy - ,,,eeF;pS;cE ,peculiar? 
UGC 4362,NGC 2551,CAMELOPARDALIS,12.1,winter,1.6,08 24.8,+73 25,Galaxy - ,,,vF;S;F*in centre,B diff N in lens;trace F whorls or dk lanes 
PGC 23731,UGC 4390 ,CAMELOPARDALIS,14.2,winter,2.3,08 27.8,+73 31,Galaxy - ,,,, 
UGC 4397,NGC 2550A ,CAMELOPARDALIS,12.7,winter,1.6,08 28.7,+73 45,Galaxy - ,,,,slightly asym patchy arms 
UGC 4472,NGC 2591,CAMELOPARDALIS,12.3,winter,3,08 37.4,+78 02,Galaxy - ,,,F;S;E;lbM ,patchy;probably late Sc 
UGC 4574,NGC 2633,CAMELOPARDALIS,12.2,winter,2.3,08 48.1,+74 06,Galaxy - ,,,F;S;lE,bright bar w dk lanes;2 main arms; Br in grp w N 2634 
UGC 4581,NGC 2634,CAMELOPARDALIS,12,winter,2,08 48.4,+73 58,Galaxy - ,,,F;S;lE,disturbed; Pw NGC 2634A at 1.9' sf 
UGC 4583,NGC 2636,CAMELOPARDALIS,13.8,winter,0.3,08 48.4,+73 40,Galaxy - ,,,vF;S;2*11-12 f ,compact;disc w v high surf br 
UGC 4585,NGC 2634A ,CAMELOPARDALIS,13.6,winter,1.8,08 48.6,+73 56,Galaxy - ,,,,disturbed;poor resolution;dimmer for bright part only 
UGC 4604,NGC 2646,CAMELOPARDALIS,12.1,winter,1.5,08 50.4,+73 28,Galaxy - ,,,vF;S;2 F* 2'.5 sf ,bright nucleus on faint bar;object also identified as IC 520 
 ,MCG +13-07-007 ,CAMELOPARDALIS,12,winter,0.9,08 53.2,+76 30,Galaxy - ,,,Inner Regions Very Black--MCG ,Appr. 50/50 Face & Edge On 
 ,NGC 2653,CAMELOPARDALIS,99.9,winter,,08 54.9,+78 24,2 Star - ,,,vF;vS;F* close n;2655 s , 
UGC 4637,NGC 2655,CAMELOPARDALIS,10.1,winter,4.9,08 55.6,+78 13,Galaxy - ,,B H ,vB;cL;lE 90;gsvmbM;diff ,H I 288;large nucleus w asym dk matter in lens;faint outer whorls 
UGC 4759,NGC 2715,CAMELOPARDALIS,11.2,winter,4.8,09 08.1,+78 05,Galaxy - ,,,pB;L;E,several filamentary knotty arms;sharp outline 
UGC 4818,NGC 2732,CAMELOPARDALIS,11.9,winter,2.1,09 13.4,+79 11,Galaxy - ,,,pB;S;E 45 deg;*13 nf;lenticular,peculiar;disturbed? 
UGC 4825,NGC 2748,CAMELOPARDALIS,11.7,winter,3.1,09 13.7,+76 29,Galaxy - ,,,pB;pL;E;vglbM ,vB center w sN;sev knotty arms w dk lanes 
MCG +12-09-032,UGC 4841 ,CAMELOPARDALIS,12.4,winter,2.8,09 14.8,+74 14,Galaxy - ,,,,Ho III 
MCG+13-07-027,NGC 2760,CAMELOPARDALIS,14,winter,0.5,09 24.2,+76 32,Galaxy - ,,,vF;S;R;nearly bet *8 & *9, 
UGC 6675,NGC 3901,CAMELOPARDALIS,13.7,winter,1.8,11 42.8,+77 22,Galaxy - ,,,pF;pL;r;place doubtful ,H III 970 
UGC 7122,NGC 4127,CAMELOPARDALIS,12.6,winter,2.5,12 08.4,+76 48,Galaxy - ,,,F;pL;vlE;glbM ,H I 279 
PK 123+34.1 ,IC 3568,CAMELOPARDALIS,11.6,winter,18s,12 33.1,+82 34,Planetary Nebula - ,12.9,,planetary or neb *9.5;*13 p 15'' , 
MCG 13-10- 9,NGC 5295,CAMELOPARDALIS,14.9,winter,0.6,13 38.7,+79 28,Galaxy - ,,,vF;vS;R ,H III 946;compact 
ZwG 353. 35 ,NGC 5640,CAMELOPARDALIS,15.4,winter,0.9,14 20.7,+80 07,Galaxy - ,,,eF;S;lE ,H III 949 
MCG - 2-52- 1,NGC 6897,CANCER,15,spring,0.9,20 21.0,-12 15,Galaxy - ,,,vF;S , 
MCG - 2-52- 2,NGC 6898,CANCER,14,spring,1.2,20 21.1,-12 22,Galaxy - ,,,F;S;iR, 
ESO 596-29 ,NGC 6903,CANCER,11.9,spring,2.6,20 23.7,-19 20,Galaxy - ,,,Cl;E;bM*17;*10 att N, 
ESO 528- 3 ,NGC 6907,CANCER,11.2,spring,3.4,20 25.1,-24 49,Galaxy - ,,,cF;cL;vlE;vglbM;3st p,H III 141;S shaped spiral 
 ,NGC 6908,CANCER,15.5,spring,0.5,20 25.1,-24 49,Galaxy - ,,,eF;vS;lE;6907 p, 
ESO 596-38 ,NGC 6912,CANCER,13.1,spring,1.4,20 26.9,-18 37,Galaxy - ,,,vF;2*14;15 np;*8f , 
ESO 528-16 ,NGC 6924,CANCER,12.8,spring,2,20 33.3,-25 29,Galaxy - ,,,vF;pS;R;sbMN , 
MCG - 2-52- 16,NGC 6931,CANCER,14,spring,1,20 33.7,-11 22,Galaxy - ,,,eF;pS;E120;gbM , 
ESO 528-22 ,NGC 6936,CANCER,12.8,spring,1.8,20 35.9,-25 17,Galaxy - ,,,vF;vS;R;slBM , 
ESO 529-11 ,NGC 6993,CANCER,13.8,spring,1.2,20 53.9,-25 28,Galaxy - ,,,vF;vS;R;sbMN , 
ESO 598- 7 ,NGC 6986,CANCER,13.6,spring,1,20 56.5,-18 34,Galaxy - ,,,vF;vS;R;glbMN , 
ESO 529-22 ,NGC 7019,CANCER,14.9,spring,0.6,21 06.4,-24 25,Galaxy - ,,,vF;vS;R;sbMN , 
ESO 529-25 ,NGC 7016,CANCER,15,spring,0.7,21 07.3,-25 28,Galaxy - ,,,vF;eS;R;bMN;1st of 3, 
ESO 529-26 ,NGC 7017,CANCER,15,spring,0.6,21 07.3,-25 29,Galaxy - ,,,eF;vS;R;bMN;2nd of 3, 
ESO 529-27 ,NGC 7018,CANCER,14,spring,1.3,21 07.4,-25 26,Galaxy - ,,,vF;vS;vlE;glbM;3rd of 3 , 
ESO 530-15 ,NGC 7035,CANCER,15,spring,0.7,21 10.8,-23 08,Galaxy - ,,,eF;S;iR , 
ESO 598-28 ,NGC 7030,CANCER,13.7,spring,0.9,21 11.2,-20 29,Galaxy - ,,,vF;vS;iR;bMN , 
MCG - 2-54- 10,NGC 7073,CANCER,14,spring,0.9,21 29.4,-11 29,Galaxy - ,,,vF;vS;iR , 
ESO 531-15 ,NGC 7103,CANCER,15,spring,1.4,21 39.9,-22 28,Galaxy - ,,,vF;vS;R;gbM;1st of 2, 
ESO 531-18 ,NGC 7104,CANCER,15,spring,0.7,21 40.1,-22 26,Galaxy - ,,,vF;vS;iR;gbMN;2nd of 2 , 
 ,NGC 7105,CANCER,99.9,spring,,21 40.3,-10 23,2 Star - ,,,F;vS;E130;smbMN;* np, 
M 30 ,NGC 7099,CANCER,6.9,spring,8.9,21 40.4,-23 11,Globular Clu. - ,12.1, M,!;B;L;lE;gpmbM;st 12...16,Wm. Herschel saw very elliptical shape 
 ,NGC 7122,CANCER,99.9,spring,,21 45.8,-08 50,2 Star - ,,,nebulous10-11 or vS Cl, 
 ,Pal 12 ,CANCER,11.7,spring,2.9,21 46.5,-21 15,Globular Clu. - ,14.6,,13''-eF; S; R at 100X; triangle of 11mto SW, 
MCG - 2-55- 2,NGC 7131,CANCER,14,spring,1.7,21 47.6,-13 11,Galaxy - ,,,vF;S;vlE;vgbM , 
 ,NGC 7134,CANCER,99.9,spring,,21 48.9,-12 58,Asterism - ,,,pF;vS;*11n, 
 ,NGC 7136,CANCER,99.9,spring,,21 49.7,-11 48,2 Star - ,,,eF;vS;R;neb?;*9.5 f 2' , 
 ,NGC 7158,CANCER,99.9,spring,,21 57.5,-11 36,3 Star - ,,,vF neb *;*9.5 nf 3' ,Triple star 
ESO 160-14 ,NGC 2191,CANES VENATICI,12.4,spring,1.7,06 08.4,-52 31,Galaxy - ,,,pB;vS;E;vsbM;*9 p 5s, 
ESO 122-18 ,NGC 2369,CANES VENATICI,12.3,spring,3.2,07 16.6,-62 21,Galaxy - ,,,pB;pL;iE;glbM , 
ESO 88- 8 ,NGC 2369A ,CANES VENATICI,12.9,spring,1.8,07 18.7,-62 56,Galaxy - ,,,, 
ESO 88-10 ,NGC 2381,CANES VENATICI,13.4,spring,1.6,07 20.0,-63 04,Galaxy - ,,,vF;vS;R;am st , 
ESO 123- 5 ,NGC 2369B ,CANES VENATICI,13.4,spring,1.5,07 20.5,-62 03,Galaxy - ,,,, 
ESO 123-15 ,NGC 2417,CANES VENATICI,12,spring,2.8,07 30.2,-62 15,Galaxy - ,,,vF;L;R;gbM;r , 
He2- 5 ,PK 264-12.1 ,CANES VENATICI,12.3,spring,3.0s,07 47.4,-51 16,Planetary Nebula - ,14.7,,, 
ESO 209- 8 ,NGC 2502,CANES VENATICI,13.2,spring,2.1,07 55.9,-52 18,Galaxy - ,,,pF;S;R;vgpmbM , 
OCL 776,NGC 2516,CANES VENATICI,3.8,spring,21,07 58.1,-60 45,Open Cluster - 80,7, C ,Cl;vB;vL;pRi;*7...13, 
ESO 124-SC17 ,NGC 2609,CANES VENATICI,99.9,spring,,08 29.5,-61 07,Open Cluster - ,,,Cl;pS;lRi;lC ,small cluster of 10 to 15 stars 
ESO 165- 2 ,NGC 2640,CANES VENATICI,12.7,spring,2.2,08 37.4,-55 07,Galaxy - ,,,pB;S;R;3 or 4 vSp nr , 
ESO 125- 7 ,NGC 2714,CANES VENATICI,14,spring,0.9,08 53.5,-59 13,Galaxy - ,,,eF;S;R;pslbM , 
ESO 60-25 ,NGC 2788B ,CANES VENATICI,13.7,spring,1.5,09 03.6,-67 58,Galaxy - ,,,, 
PK 285-14.1 ,IC 2448,CANES VENATICI,11.5,spring,8s,09 07.1,-69 57,Planetary Nebula - ,14.2,,vS;R;nearly stellar ,Ring shape 
ESO 61- 2 ,NGC 2788,CANES VENATICI,12.3,spring,1.8,09 09.1,-67 56,Galaxy - ,,,vF;vS;mE 105 deg, 
GCL 13 ,NGC 2808,CANES VENATICI,6.3,spring,13.8,09 12.0,-64 52,Globular Clu. - ,13.8,,! vL;eRi;vgeCM 45 sec d;st 13...15 , 
ESO 61- 4 ,NGC 2822,CANES VENATICI,10.7,spring,2.8,09 13.8,-69 39,Galaxy - ,,,pF;vS;R;glbM , 
ESO 61- 3 ,NGC 2836,CANES VENATICI,11.8,spring,2.7,09 13.8,-69 20,Galaxy - ,,,F;pS;R;glbM, 
ESO 91- 4 ,NGC 2842,CANES VENATICI,13.4,spring,1.6,09 15.6,-63 04,Galaxy - ,,,F;vS;bet 2 st , 
He2- 26 ,PK 278- 6.1 ,CANES VENATICI,11.9,spring,10s,09 19.6,-59 12,Planetary Nebula - ,16.7,,, 
 ,Ru 159 ,CANES VENATICI,99.9,spring,0.7,09 20.1,-60 24,Open Cluster - 50,15,,, 
PK 278-5.1 ,NGC 2867,CANES VENATICI,9.7,spring,12s,09 21.4,-58 19,Planetary Nebula - ,16, C ,!! =*8;vS;R;*15 np (90deg);*nr13'' , 
ESO 91- 9 ,NGC 2887,CANES VENATICI,12.7,spring,2.1,09 23.4,-63 49,Galaxy - ,,,F;S;R;pmbM;B* nr, 
He2- 32 ,PK 278- 4.1 ,CANES VENATICI,16.1,spring,56.0s,09 30.9,-57 36,Planetary Nebula - ,,,, 
PK 281-5.1 ,IC 2501,CANES VENATICI,11.3,spring,2s,09 38.8,-60 06,Planetary Nebula - ,14.5,,planetary;stellar , 
He2- 36 ,PK 279- 3.1 ,CANES VENATICI,13.3,spring,25s,09 43.5,-57 17,Planetary Nebula - ,11.5,,, 
 ,Ru 84 ,CANES VENATICI,99.9,spring,3.6,09 49.1,-65 15,Open Cluster - 20,11,,, 
ESO 126-SC27 ,NGC 3036,CANES VENATICI,99.9,spring,,09 49.3,-62 41,Open Cluster - ,,,Cl;cL;lC ,cluster of 20 to 25 stars 
ESO 37- 7 ,NGC 3059,CANES VENATICI,11,spring,3.8,09 50.1,-73 55,Galaxy - ,,,F;L;iR;glbM;S* inv , 
 ,Ru 86 ,CANES VENATICI,99.9,spring,12,10 01.5,-59 31,Open Cluster - ,12,,, 
OCL 802,NGC 3114,CANES VENATICI,4.2,spring,35,10 02.5,-60 08,Open Cluster - ,7.3,,Cl;eL;lC;B;*9...14 , 
ESO 92- 7 ,NGC 3136A ,CANES VENATICI,15,spring,2,10 03.6,-67 27,Galaxy - ,,,, 
He2- 39 ,PK 283- 4.1 ,CANES VENATICI,14.2,spring,10s,10 03.9,-60 44,Planetary Nebula - ,16.4,,,Ring shape 
Cr 216 ,Tr 11 ,CANES VENATICI,8.1,spring,6,10 05.0,-61 36,Open Cluster - 6,,,, 
 ,RCW 47,CANES VENATICI,99.9,spring,25,10 05.2,-58 57,Bright Nebula - ,,,,Irregular shape; very rich field; nova shell on W border 
ESO 92- 8 ,NGC 3136,CANES VENATICI,10.7,spring,3.3,10 05.8,-67 23,Galaxy - ,,,pB;pS;R;gbM;*13n, 
 ,Hogg 5,CANES VENATICI,99.9,spring,3,10 06.2,-60 23,Open Cluster - 20,,,, 
 ,Hogg 6,CANES VENATICI,99.9,spring,3,10 06.5,-60 30,Open Cluster - ,,,, 
Cr 217 ,Tr 12 ,CANES VENATICI,8.8,spring,4,10 06.5,-60 18,Open Cluster - 11,,,, 
He2- 41 ,PK 286- 6.1 ,CANES VENATICI,13.5,spring,10s,10 07.4,-63 55,Planetary Nebula - ,,,, 
 ,Ru 161 ,CANES VENATICI,99.9,spring,33,10 08.0,-61 12,Open Cluster - ,11,,, 
PK 285-5.1 ,IC 2553,CANES VENATICI,13,spring,11.6s,10 09.3,-62 37,Planetary Nebula - ,15.5,,planetary;stellar ,Br PLNNB in fine field--Hartung 
ESO 92-13 ,NGC 3136B ,CANES VENATICI,11.7,spring,1.4,10 10.2,-67 00,Galaxy - ,,,, 
Hoffleit 4 ,PK 283- 1.1 ,CANES VENATICI,16.6,spring,21.0s,10 15.6,-58 51,Planetary Nebula - ,,,,Ring shape 
ESO 127-EN14 ,NGC 3199,CANES VENATICI,99.9,spring,22,10 17.4,-57 55,Bright Nebula - ,,,! vB;vL;falcate;D* inv ,partial ring 
PK 286-4.1 ,NGC 3211,CANES VENATICI,11.8,spring,12s,10 17.8,-62 40,Planetary Nebula - ,17.2,,plan = *10;R;am 150 st , 
 ,Ru 88 ,CANES VENATICI,99.9,spring,5,10 18.8,-63 08,Open Cluster - 30,12,,, 
He2- 47 ,PK 285- 2.1 ,CANES VENATICI,14.1,spring,5s,10 23.2,-60 33,Planetary Nebula - ,12.9,,, 
Cr 219 ,Tr 13 ,CANES VENATICI,11.3,spring,5,10 23.8,-60 09,Open Cluster - 40,,,, 
OCL 809,NGC 3247,CANES VENATICI,7.6,spring,7,10 25.9,-57 56,Open Cluster - 20,10,,st inv in neb , 
OCL 817,NGC 3255,CANES VENATICI,11,spring,2,10 26.5,-60 41,Open Cluster - 30,12.4,,Cl;pS;vC;st 15 , 
Cr 222 ,IC 2581,CANES VENATICI,4.3,spring,8,10 27.4,-57 38,Open Cluster - 25,4.6,,Cl; around5.4 mag,In Car OB1?;beaut fld;central* CPD 3256 many pairs--Hartung 
 ,RCW 50,CANES VENATICI,99.9,spring,12,10 27.4,-57 09,Bright Nebula - ,,,,Oval shape; very rich field 
Perek 2-5,PK 285- 1.1 ,CANES VENATICI,16.1,spring,90s,10 28.7,-59 03,Planetary Nebula - ,,,, 
 ,Cr 223 ,CANES VENATICI,9.4,spring,9,10 30.4,-60 05,Open Cluster - 35,,,, 
 ,Ru 90 ,CANES VENATICI,99.9,spring,9,10 31.0,-58 27,Open Cluster - 15,12,,, 
 ,Bochum 9 ,CANES VENATICI,6.3,spring,16,10 35.5,-60 07,Open Cluster - 30,7.9,,, 
OCL 816,NGC 3293,CANES VENATICI,4.7,spring,40,10 35.8,-58 13,Open Cluster - ,6.5,,Cl;B;Ri;pL,In Car OB1 
He2- 51 ,PK 288- 5.1 ,CANES VENATICI,14.2,spring,12s,10 35.8,-64 19,Planetary Nebula - ,,,, 
IC 2599 ,NGC 3324,CANES VENATICI,6.7,spring,16,10 37.3,-58 40,Cluster+Nebula - ,8.2,,pB;vvL;iF;D* inv, 
Cr 101 ,Mel 101,CANES VENATICI,8,spring,14,10 42.1,-65 06,Open Cluster - 50,9.7,,,40 F* 
 ,Bochum 10 ,CANES VENATICI,6.2,spring,20,10 42.2,-59 09,Open Cluster - 40,8.6,,, 
Cr 229 ,IC 2602,CANES VENATICI,1.9,spring,100,10 42.9,-64 24,Open Cluster - 60,2.8, C ,! vvL;vB;Cl;incl Theta Car,Theta Car;At edge of Sco-Cen association;30* mag 5... 
Cr 230 ,Tr 14 ,CANES VENATICI,5.5,spring,5,10 43.9,-59 33,Open Cluster - 44,7,,, 
 ,Cr 228 ,CANES VENATICI,4.4,spring,15,10 44.0,-60 05,Open Cluster - 98,6.3,,, 
Cr 231 ,Tr 15 ,CANES VENATICI,7,spring,15,10 44.4,-59 21,Open Cluster - 39,8.4,,, 
Perek 1- 3 ,PK 288- 2.1 ,CANES VENATICI,14.6,spring,9s,10 44.5,-61 40,Planetary Nebula - ,,,, 
 ,Cr 232 ,CANES VENATICI,6.8,spring,4,10 44.6,-59 34,Open Cluster - ,,,, 
Dunlop 309 ,NGC 3372,CANES VENATICI,3,spring,120,10 45.1,-59 52,Bright Nebula - ,, C ,! great neb;Eta Carinae ,Keyhole Nebula & nova-like var Eta Car invl;many drk lanes 
Cr 233 ,Tr 16 ,CANES VENATICI,5,spring,10,10 45.1,-59 43,Open Cluster - 90,6.2,,,Nu Car Cl;Mag includes Nu Car 
 ,Cr 234 ,CANES VENATICI,7.5,spring,4,10 45.3,-59 45,Open Cluster - ,,,, 
RCW 52 ,Gum 32 ,CANES VENATICI,99.9,spring,7.3,10 46.3,-58 39,Bright Nebula - ,,,,Crescent shape; severalinvl 
 ,Bochum 11 ,CANES VENATICI,7.9,spring,22,10 47.3,-60 06,Open Cluster - 20,8.4,,, 
 ,Ru 91 ,CANES VENATICI,99.9,spring,1.7,10 47.7,-57 28,Open Cluster - 15,10,,, 
 ,Ru 162 ,CANES VENATICI,99.9,spring,4.5,10 53.0,-62 16,Open Cluster - ,12,,, 
 ,Ru 92 ,CANES VENATICI,8.6,spring,2.2,10 53.8,-61 45,Open Cluster - 15,10.9,,, 
He3- 519,PK 288- 0.1 ,CANES VENATICI,10.4,spring,72s,10 54.0,-60 27,Planetary Nebula - ,11.1,,, 
Hoffleit 38 ,PK 288+ 0.1 ,CANES VENATICI,12.4,spring,30s,10 54.6,-59 10,Planetary Nebula - ,,,,Ring shape 
He2- 57 ,PK 289- 1.1 ,CANES VENATICI,16.5,spring,20s,10 56.0,-61 27,Planetary Nebula - ,,,, 
He2- 58 ,PK 289- 0.1 ,CANES VENATICI,11,spring,35s,10 56.2,-60 27,Bright Nebula - ,8.5,,,Not a PLNNB;AG CAR variable W;Ring shaped faint neby 
Cr 235 ,Tr 17 ,CANES VENATICI,8.4,spring,5,10 56.4,-59 13,Open Cluster - 30,10.3,,, 
 ,Graham 1,CANES VENATICI,99.9,spring,5,10 56.5,-63 01,Open Cluster - 20,,,, 
 ,Cr 236 ,CANES VENATICI,7.7,spring,8,10 57.0,-61 07,Open Cluster - 20,,,, 
 ,Bochum 12 ,CANES VENATICI,9.7,spring,10,10 57.4,-61 44,Open Cluster - 20,11.4,,, 
 ,Hogg 9,CANES VENATICI,10.6,spring,1.5,10 58.4,-59 03,Open Cluster - 10,11.5,,, 
OCL 836,NGC 3496,CANES VENATICI,8.2,spring,6,10 59.6,-60 20,Open Cluster - 60,11.8,,Cl;pL;pRi;lC;st 13 , 
PK 291-4.1 ,IC 2621,CANES VENATICI,10.5,spring,5s,11 00.3,-65 15,Planetary Nebula - ,15.4,,planetary; stellar; 10.5 mag ,Stellar 
 ,Sher 1 ,CANES VENATICI,8.8,spring,1,11 01.0,-60 14,Open Cluster - 8,9.4,,, 
 ,Pismis 17 ,CANES VENATICI,9.4,spring,0.6,11 01.1,-59 49,Open Cluster - ,10.4,,, 
OCL 833,NGC 3503,CANES VENATICI,99.9,spring,3,11 01.3,-59 51,Bright Nebula - ,,,3 S st 10 in vF neb , 
Hoffleit 48 ,PK 290- 0.1 ,CANES VENATICI,12.6,spring,20s,11 03.9,-60 36,Planetary Nebula - ,,,, 
OCL 844,NGC 3519,CANES VENATICI,7.7,spring,4,11 04.0,-61 22,Open Cluster - ,,,Cl;pRi;pC , 
 ,Ru 93 ,CANES VENATICI,7.7,spring,4,11 04.4,-61 22,Open Cluster - 30,11.2,,, 
 ,Ru 163 ,CANES VENATICI,99.9,spring,1.7,11 04.8,-67 57,Open Cluster - 10,12,,, 
