IC1994,,Horologium,16.02,,0.762430325,45.91666667,-51.64333333,Galaxy,
IC1995,,Taurus,0,,2.828427125,50.31666667,25.58077778,Nebula,
IC1996,,Reticulum,12.22,,0.943663075,45.13333333,-57.32480556,Galaxy,
IC1997,,Reticulum,11.6,,1.228861261,44.86666667,-59.13766667,Galaxy,
IC1998,,Taurus,10.73,,0.982344135,51.51666667,1.189805556,Galaxy,
IC1999,,Reticulum,11.97,,1.042353107,47.71666667,-56.95208333,Galaxy,
IC2000,,Horologium,10.18,,4.953473529,49.13333333,-48.85819444,Galaxy,
IC2001,,Horologium,0,,0,50.86666667,-48.59963889,**,
IC2002, NGC1474,Taurus,0,,0,54.5,10.707,DELETE,
IC2003,,Perseus,11.4,,0.14,56.36666667,33.87486111,Planetary Neb.,
IC2004,,Horologium,14.99,,1.136001761,51.76666667,-49.41961111,Galaxy,
IC2005,,Perseus,9.9,,0.410487515,57.66666667,36.78747222,Galaxy,
IC2006,,Eridanus,8.48,,3.08058436,54.46666667,-35.96713889,Galaxy,
IC2007,,Eridanus,10.42,,1.422708684,55.38333333,-28.15833333,Galaxy,
IC2008,,Eridanus,0,,0,55.38333333,-28.15833333,DELETE,
IC2009,,Horologium,14.9,,1.797247896,53.58333333,-48.98947222,Galaxy,
IC2010,,Reticulum,10.85,,1.283160161,51.96666667,-59.92936111,Galaxy,
IC2011,,Reticulum,0,,0,52.45,-57.46841667,**,
IC2012,,Reticulum,0,,0.7,52.91666667,-58.651,2x Galaxies,
IC2012 NED01,,Reticulum,12.14,,0.660681466,52.91666667,-58.64955556,Galaxy,
IC2013,,Eridanus,0,,0,56.73333333,-17.1095,Other,Nothing here; probably a defect on the original Harvard plate.
IC2014,,Reticulum,12.8,,0.786002545,55.36666667,-56.74630556,Galaxy,
IC2015,,Horologium,12.92,,0.736002717,58.18333333,-40.38913889,Galaxy,
IC2016,,Taurus,11.43,,0.567978873,2,20.24044444,Galaxy,
IC2017,,Reticulum,10.69,,1.334053972,56.65,-59.39475,Galaxy,
IC2018,,Dorado,11.58,,0.962600644,57.91666667,-52.78111111,Galaxy,
IC2019,,Taurus,9.92,,0.9625487,1.9,5.639444444,Galaxy,
IC2020,,Reticulum,13.01,,0.854283325,58.88333333,-54.05761111,Galaxy,
IC2021,,Dorado,11.71,,0.814002457,59.4,-52.65672222,Galaxy,
IC2022,,Reticulum,13.21,,1.125877436,58.66666667,-59.04366667,Galaxy,
IC2023,,Dorado,12.31,,0.736002717,59.68333333,-52.68113889,Galaxy,
IC2024,,Reticulum,11.08,,1.130309692,0.066666667,-53.371,Galaxy,
IC2025,,Reticulum,11.9,,1.186633895,0.383333333,-53.06561111,Galaxy,
IC2026, NGC1509,Eridanus,0,,0,3.916666667,-11.17902778,DELETE,
IC2027,,Perseus,9.97,,1.221474519,6.666666667,37.11575,Galaxy,
IC2028,,Dorado,11.03,,1.004987562,1.3,-52.70744444,Galaxy,
IC2029,,Dorado,12.2,,1.104943437,1.3,-52.80077778,Galaxy,
IC2030,,Eridanus,0,,0,4.933333333,-19.23147222,Other,Nothing here; probably a defect on the original Harvard plate.
IC2031,,Eridanus,11.66,,0.737563557,6.25,-5.651888889,Galaxy,
IC2032,,Dorado,14.73,,1.192686044,7.05,-55.32383333,Galaxy,
IC2033,,Dorado,11.02,,1.279453008,7.233333333,-53.68091667,Galaxy,
IC2034,,Reticulum,11.87,,1.364734406,6.616666667,-57.96138889,Galaxy,
IC2035,,Horologium,8.87,,1.832211778,9.033333333,-45.51752778,Galaxy,
IC2036,,Horologium,10.33,,1.336899398,9.916666667,-39.68869444,Galaxy,
IC2037,,Reticulum,10.45,,1.765672676,8.316666667,-58.75116667,Galaxy,
IC2038,,Dorado,14.11,,1.913792047,8.9,-55.98955556,Galaxy,
IC2039,,Dorado,11.96,,1.432829369,9.033333333,-56.01169444,Galaxy,
IC2040,,Eridanus,10.86,,1.502697574,13,-32.55327778,Galaxy,
IC2041,,Eridanus,11.72,,1.300961183,12.58333333,-32.81736111,Galaxy,
IC2042,,Horologium,9.31,,0,11.71666667,-47.27008333,*,
IC2043,,Dorado,10.58,,1.455266299,11.15,-53.68663889,Galaxy,
IC2044,,Dorado,16.51,,0.727186359,11.23333333,-54.53255556,Galaxy,
IC2045,,Eridanus,10.86,,1.136001761,14.6,-13.17491667,Galaxy,
IC2046,,Dorado,11.8,,0.992975327,11.41666667,-54.67319444,Galaxy,
IC2047, NGC1538,Eridanus,0,,0,14.93333333,-13.19172222,DELETE,
IC2048,,Eridanus,0,,0,12.58333333,-32.81736111,DELETE,
IC2049,,Reticulum,14.57,,1.328006024,12.06666667,-58.557,Galaxy,
IC2050,,Dorado,11.08,,1.428740704,13.93333333,-53.47536111,Galaxy,
IC2051,,Mensa,8.11,,3.337364229,52.01666667,-83.83069444,Galaxy,
IC2052,,Dorado,15.37,,1.129468902,14.98333333,-54.33619444,Galaxy,
IC2053,,Dorado,11.65,,0.715052446,15.93333333,-49.35833333,Galaxy,
IC2054,,Mensa,12.66,,0.62289646,7.433333333,-78.25330556,Galaxy,
IC2055,,Dorado,0,,0,17.81666667,-48.92411111,Other,Nothing here; probably a defect on the original Harvard plate.
IC2056,,Reticulum,9.15,,2.452468145,16.41666667,-60.20680556,Galaxy,
IC2057,,Taurus,10.51,,0.816884325,21.93333333,4.048638889,Galaxy,
IC2058,,Dorado,10.99,,3.433715189,17.9,-55.93288889,Galaxy,
IC2059,,Eridanus,9.91,,1.448481964,20.43333333,-31.72458333,Galaxy,
IC2060,,Reticulum,10.31,,1.494958193,17.88333333,-56.61625,Galaxy,
IC2061,,Taurus,0,,0,24,21.08319444,Other,Nothing here; probably a defect on the original Harvard plate.
IC2062,,Camelopardalis,0,,0,32.03333333,71.91986111,*,RC2 is incorrect in equating IC 2062 with NGC 1560.
IC2063,,Eridanus,11.54,,0.99362971,22.66666667,-15.6605,Galaxy,
IC2064,,Eridanus,11.99,,0.70837843,23.45,-15.68516667,Galaxy,
IC2065,,Dorado,10.87,,1.252277924,21.46666667,-55.93330556,Galaxy,
IC2066,,Dorado,11.55,,1.072007463,23.53333333,-54.73338889,Galaxy,
IC2067,,Perseus,11.49,,0,30.85,35.44616667,Nebula,
IC2068,,Caelum,10.01,,1.578670327,26.61666667,-42.09372222,Galaxy,
IC2069,,Caelum,0,,0,25.93333333,-48.20805556,Other,Nothing at this position; probably a defect on the Harvard plate.
IC2070,,Dorado,11.1,,1.588238017,24.6,-57.98088889,Galaxy,
IC2071,,Dorado,0,,1.2,26.21666667,-53.15211111,Galaxies Group,
IC2072,,Caelum,0,,0,26.91666667,-48.3775,Other,Nothing at this position; probably a defect on the Harvard plate.
IC2073,,Dorado,12.2,,1.543146137,26.56666667,-53.18733333,Galaxy,
IC2074,,Taurus,0,,0,31.38333333,7.702611111,Other,Galactic triple star.
IC2075, NGC1594,Eridanus,0,,0,30.86666667,-5.798277778,DELETE,
IC2076,,Caelum,0,,0,28.13333333,-48.22886111,Other,Nothing at this position; probably a defect on the Harvard plate.
IC2077, NGC1593,Taurus,0,,0,32.1,0.567361111,DELETE,
IC2078,,Eridanus,12.77,,0,31.86666667,-4.698694444,*,
IC2079,,Dorado,10.88,,1.453306575,28.51666667,-53.73791667,Galaxy,
IC2080,,Eridanus,10.78,,0.910659102,31.86666667,-5.756833333,Galaxy,
IC2081,,Dorado,10.13,,1.262101422,29.01666667,-53.61369444,Galaxy,
IC2082,,Dorado,0,,1.4,29.13333333,-53.82722222,2x Galaxies,
IC2082 NED01,,Dorado,9.76,,1.359889701,29.13333333,-53.82794444,Galaxy,
IC2082 NED02,,Dorado,13.77,,1.158835623,29.11666667,-53.82669444,Galaxy,
IC2083,,Dorado,11.46,,1.078239306,30.73333333,-53.98083333,Galaxy,
IC2084,,Caelum,0,,0,32.1,-48.28830556,Other,Nothing at this position; probably a defect on the Harvard plate.
IC2085,,Dorado,10.4,,2.508804496,31.4,-54.41683333,Galaxy,
IC2086,,Dorado,11.74,,0.857029754,31.53333333,-53.64763889,Galaxy,
IC2087,,Taurus,6.28,,5.656854249,40,25.74222222,Nebula,
IC2088,,Taurus,0,,0,31.08333333,26.60702778,Nebula,The IC identification is not certain.
IC2089,,Mensa,12.94,,1.324575404,32.83333333,-75.53944444,Galaxy,
IC2090,,Caelum,0,,0,44.73333333,-33.99408333,Other,Nothing here; nominal position.
IC2091,,Eridanus,0,,0,46.65,-4.671805556,Other,Four Galactic stars.
IC2092,,Eridanus,0,,0,46.8,-4.943361111,Other,Four Galactic stars.
IC2093,,Ori,0,,0,47.53333333,-2.709027778,*,
IC2094,,Eridanus,15.82,,1.074476617,48.41666667,-5.352638889,Galaxy,
IC2095,,Eridanus,16.13,,1.473634962,48.76666667,-5.124805556,Galaxy,
IC2096,,Eridanus,0,,0,49.68333333,-4.978638889,Other,Three Galactic stars.
IC2097,,Eridanus,12.72,,1.195700631,50.4,-5.081222222,Galaxy,
IC2098,,Eridanus,10.2,,2.472124592,50.73333333,-5.418666667,Galaxy,
IC2099, NGC1677,Eridanus,0,,0,50.86666667,-4.892722222,DELETE,
IC2100,,Eridanus,0,,0,51.25,-4.830916667,**,
IC2101,,Eridanus,10.44,,1.80055547,51.7,-6.231444444,Galaxy,
IC2102,,Eridanus,13.59,,1.714059509,51.91666667,-4.951611111,Galaxy,
IC2103,,Mensa,10.44,,2.048414021,39.8,-76.83680556,Galaxy,
IC2104,,Lepus,10.06,,2.39827021,56.31666667,-15.79788889,Galaxy,
IC2105,,Dorado,9.9,,0.884590301,49.45,-69.20091667,Nebula+clust.,
IC2106,,Caelum,10.04,,2.070193228,56.56666667,-28.50391667,Galaxy,
IC2107, NGC1707,Ori,0,,0,58.35,8.238361111,DELETE,
IC2108, NGC1710,Lepus,0,,0,57.28333333,-15.289,DELETE,
IC2109,,Ori,0,,0,58.98333333,-0.305305556,*,
IC2110,,Ori,0,,0,59.03333333,-0.302638889,*,
IC2111,,Dorado,0,,0.851469318,51.86666667,-69.39216667,Nebula+clust.,
IC2112,,Ori,11.2,,0.382753184,0.5,4.386527778,Galaxy,
IC2113, NGC1730,Lepus,0,,0,59.53333333,-15.82363889,DELETE,
IC2114, NGC1748,Dorado,0,,0,54.43333333,-69.18411111,DELETE,
IC2115,,Dorado,10.97,,0,57.15,-66.39019444,*,
IC2116,,Dorado,11.07,,0.848528137,57.26666667,-66.38902778,HII Ions,
IC2117,,Dorado,0,,1.345362405,57.25,-68.44147222,Nebula+clust.,HII region in the LMC; part of the NGC 1770 association.
IC2118, NGC1909,Eridanus,0,,0,4.916666667,-7.265638889,DELETE,
IC2119,,Lepus,10.62,,1.35532284,6.85,-20.34519444,Galaxy,
IC2120,,Auriga,0,,0,19.16666667,38.185,Other,This is a measurement of Comet 113P/Spitaler 1890 mistaken for a nebula.
IC2121,,Lepus,0,,0,19.75,-25.06433333,DELETE,
IC2122,,Columbia,9.41,,2.311406498,19.01666667,-37.08938889,Galaxy,
IC2123,,Ori,0,,0,21.95,3.486388889,DELETE,
IC2124,,Ori,0,,0,21.98333333,3.482166667,DELETE,
IC2125,,Lepus,10.5,,1.266056871,24.46666667,-27.01605556,Galaxy,
IC2126, NGC1935,Dorado,0,,0,21.98333333,-67.95738889,DELETE,
IC2127, NGC1936,Dorado,0,,0,22.23333333,-67.97830556,DELETE,
IC2128,,Dorado,11.1,,6,22.73333333,-68.06108333,Nebula+clust.,
IC2129,,Lepus,13.85,,2.021583538,31.83333333,-23.14505556,Galaxy,
IC2130,,Lepus,0,,0,31.83333333,-23.14505556,DELETE,
IC2131,,Lepus,0,,0,32.31666667,-17.22386111,DELETE,
IC2132,,Lepus,9.43,,1.979595918,32.48333333,-13.92711111,Galaxy,
IC2133, NGC1961,Camelopardalis,0,,0,42.08333333,69.37844444,DELETE,
IC2134,,Mensa,13.94,,1.979898987,23.1,-75.44683333,Glob. Cluster,
IC2135,,Columbia,9.66,,3.306538976,33.21666667,-36.39883333,Galaxy,
IC2136,,Columbia,0,,0,33.21666667,-36.39883333,DELETE,
IC2137,,Lepus,10.29,,1.523220273,34.36666667,-23.53333333,Galaxy,
IC2138,,Lepus,0,,0,34.36666667,-23.53333333,DELETE,
IC2139,,Lepus,0,,0,35.26666667,-17.93366667,*Ass,Galactic triple star.
IC2140,,Mensa,13.48,,3.252691193,33.36666667,-75.37536111,Glob. Cluster,
IC2141,,Pictor,0,,0,42.36666667,-51.03286111,*Ass,Galactic triple star.
IC2142,,Mensa,12.45,,0.98488578,33.15,-78.01941667,Galaxy,
IC2143,,Lepus,9.71,,2.111018711,46.88333333,-18.72638889,Galaxy,
IC2144,,Taurus,0,,1.414213562,50.23333333,23.87241667,HII Ions,Claimed to be a galactic object by Takata et al. (1994
IC2145,,Dorado,12,,0.19,40.41666667,-69.67030556,Nebula,Emission nebula in the LMC.
IC2146,,Mensa,12.41,,4.666904756,37.78333333,-74.78319444,Glob. Cluster,
IC2147,,Columbia,10.77,,2.024277649,43.46666667,-30.49502778,Galaxy,
IC2148,,Mensa,14.23,,1.838477631,39.2,-75.56244444,Glob. Cluster,Globular star cluster in the LMC.
IC2149,,Auriga,9.7,,0.14,56.4,46.10477778,Planetary Neb.,
IC2150,,Columbia,9.99,,3.008321791,51.31666667,-38.32047222,Galaxy,
IC2151,,Lepus,11.07,,1.395421083,52.6,-17.78727778,Galaxy,
IC2152,,Lepus,9.95,,2.011218536,57.88333333,-23.18077778,Galaxy,
IC2153,,Columbia,0,,1,0.083333333,-33.91975,2x Galaxies,
IC2153 NED01,,Columbia,14.26,,1.454166428,0.066666667,-33.92008333,Galaxy,
IC2153 NED02,,Columbia,11.61,,1.36821051,0.083333333,-33.91819444,Galaxy,
IC2154, NGC2139,Lepus,0,,0,1.133333333,-23.67263889,DELETE,
IC2155,,Columbia,16.54,,0.435660418,0.633333333,-33.99733333,Galaxy,
IC2156,,Gemini,0,,0,4.866666667,24.15844444,Open Cluster,Probably part of the star cluster IC 2157.
IC2157,,Gemini,8.4,,2.7,4.8,24.07102778,Open Cluster,
IC2158,,Columbia,9.6,,1.736663468,5.3,-27.85697222,Galaxy,
IC2159,,Ori,0,,0,9.966666667,20.43138889,Nebula,Part of the emission nebula NGC 2175.
IC2160,,Mensa,10.25,,2.008008964,55.48333333,-76.92025,Galaxy,
IC2161,,Mensa,14.24,,2.2627417,57.41666667,-75.13947222,Glob. Cluster,Globular cluster in the LMC.
IC2162,,Ori,0,,5.656854249,13.08333333,17.98008333,HII Ions,
IC2163,,Canis Major,8.56,,3.5013426,16.46666667,-21.37586111,Galaxy,
IC2164,,Mensa,10.21,,1.504460036,6.866666667,-75.36469444,Galaxy,
IC2165,,Canis Major,10.5,,0.15,21.71666667,-12.98722222,Planetary Neb.,
IC2166,,Lynx,9.3,,2.450795789,26.93333333,59.08008333,Galaxy,
IC2167,,Monoceros,0,,0,31.1,10.45927778,DELETE,
IC2168,,Auriga,0,,0,33.8,44.68547222,**,
IC2169,,Monoceros,0,,0,31,9.897444444,DELETE,
IC2170,,Auriga,0,,0,34.08333333,44.68844444,Other,Three Galactic stars.
IC2171,,Canis Major,15.19,,1.665082581,44.46666667,-17.93247222,Galaxy,
IC2172, NGC2282,Monoceros,0,,0,46.86666667,1.316,DELETE,
IC2173,,Gemini,0,,0,50.78333333,33.45805556,*,
IC2174,,Camelopardalis,10.42,,1.103086579,9.1,75.35302778,Galaxy,
IC2175,,Gemini,0,,0,8.666666667,35.28825,**,
IC2176,,Gemini,10.57,,1.201041215,7.533333333,32.46975,Galaxy,
IC2177,,Monoceros,0,,28.28427125,4.616666667,-10.47105556,Reflection Nebula,
IC2178,,Gemini,11.55,,0.686002915,7.633333333,32.51238889,Galaxy,
IC2179,,Camelopardalis,9.37,,1.160430954,15.53333333,64.92619444,Galaxy,
IC2180,,Gemini,10.29,,1.197539143,11.33333333,26.37152778,Galaxy,
IC2181,,Gemini,10.87,,1.163615057,13.16666667,18.99583333,Galaxy,
IC2182,,Gemini,10.35,,1.699558766,14.18333333,18.94502778,Galaxy,
IC2183,,Canis Major,0,,0,16.93333333,-20.41047222,Other,Nothing at this position; probably a defect on the Harvard plate.
IC2184,,Camelopardalis,0,,1.1,29.41666667,72.12888889,Galaxies Group,
IC2184 NED01,,Camelopardalis,14.29,,0.948472456,29.4,72.12788889,Galaxy,
IC2184 NED02,,Camelopardalis,13.32,,0.789240141,29.45,72.13097222,Galaxy,
IC2185,,Gemini,11.22,,0.699714227,23.26666667,32.49533333,Galaxy,
IC2186,,Gemini,11.71,,0.39661064,22.8,21.52925,Galaxy,
IC2187,,Gemini,10.46,,0.282842712,22.71666667,21.48336111,Galaxy,
IC2188,,Gemini,10.38,,1.314686274,22.71666667,21.51302778,Galaxy,
IC2189,,Canis Minor,0,,0,24.96666667,8.920694444,Other,Nominal position; only stars nearby.
IC2190,,Auriga,10.75,,1.112205017,29.9,37.45175,Galaxy,
IC2191,,Gemini,10.66,,0.967987603,30.28333333,24.32772222,Galaxy,
IC2192,,Gemini,12.06,,0.662193325,33.33333333,31.36138889,Galaxy,
IC2193,,Gemini,9.95,,1.755704987,33.4,31.48355556,Galaxy,
IC2194,,Gemini,10.26,,1.557080602,33.66666667,31.33441667,Galaxy,
IC2195,,Carina,0,,0,28.46666667,-51.25741667,Other,Nothing at this position; probably a defect on the Harvard plate.
IC2196,,Gemini,9.24,,1.878430196,34.16666667,31.40566667,Galaxy,
IC2197,,Gemini,17.07,,0.599082632,34.41666667,31.422,Galaxy,
IC2198,,Gemini,11.04,,0.898276127,34.18333333,23.96633333,Galaxy,
IC2199,,Gemini,10.4,,1.182074448,34.93333333,31.27625,Galaxy,
IC2200,,Carina,9.6,,1.541849539,28.3,-62.35291667,Galaxy,
IC2201,,Gemini,10.56,,1.195700631,36.28333333,33.12272222,Galaxy,
IC2202,,Volans,9.45,,2.261526033,27.91666667,-67.57422222,Galaxy,
IC2203,,Gemini,11.68,,1.140175425,40.56666667,34.23005556,Galaxy,
IC2204,,Gemini,10.65,,1.210165278,41.3,34.23216667,Galaxy,
IC2205,,Gemini,14.98,,0.791580697,46.91666667,26.87233333,Galaxy,
IC2206,,Puppis,7.55,,0,45.83333333,-34.33016667,*,
IC2207,,Gemini,10.22,,1.732772345,49.85,33.96227778,Galaxy,
IC2208,,Gemini,10.66,,0.542033209,52.13333333,27.48391667,Galaxy,
IC2209,,Camelopardalis,11.76,,1.126099463,56.23333333,60.30408333,Galaxy,
IC2210,,Lynx,0,,0,56.93333333,56.68233333,**,
IC2211,,Gemini,10.47,,0.935360893,57.76666667,32.55811111,Galaxy,
IC2212,,Gemini,11.03,,0.970824392,58.95,32.61225,Galaxy,
IC2213,,Gemini,11.02,,0.95131488,59.11666667,27.464,Galaxy,
IC2214,,Lynx,10.54,,1.225765067,59.9,33.29052778,Galaxy,
IC2215,,Gemini,0,,0,59.55,24.92897222,Other,Nothing here; nominal position.
IC2216,,Canis Minor,0,,0,59.46666667,5.6145,**,
IC2217,,Cancer,10.9,,0.724223722,0.833333333,27.50030556,Galaxy,
IC2218,,Cancer,11.42,,0.901387819,1.633333333,24.43244444,Galaxy,
IC2219,,Cancer,10.57,,1.283783471,2.616666667,27.4375,Galaxy,
IC2220,,Carina,0,,5,56.85,-59.12577778,Reflection Nebula,
IC2221,,Lynx,11.79,,0.7823682,5.133333333,37.45063889,Galaxy,
IC2222,,Lynx,11.6,,0.890056178,5.25,37.47258333,Galaxy,
IC2223,,Lynx,12.02,,0.549181209,5.833333333,37.46005556,Galaxy,
IC2224,,Lynx,0,,0,5.833333333,37.46005556,DELETE,
IC2225,,Lynx,10.6,,1.30667517,5.466666667,35.94669444,Galaxy,
IC2226,,Cancer,10.82,,1.308013761,6.183333333,12.5435,Galaxy,
IC2227,,Lynx,10.78,,1.2523977,7.116666667,36.23347222,Galaxy,
IC2228,,Cancer,0,,0,7.1,8.025361111,*,CGCG 031-048 is often incorrectly called IC 2228.
IC2229,,Cancer,0,,0,9.733333333,25.88161111,DELETE,
IC2230,,Cancer,11.4,,0.732461603,10.95,25.68469444,Galaxy,
IC2231,,Canis Minor,9.39,,2.361736649,11.03333333,5.087333333,Galaxy,
IC2232, NGC2543,Lynx,0,,0,12.96666667,36.25463889,DELETE,
IC2233,,Lynx,10.75,,2.907645095,13.98333333,45.74213889,Galaxy,
IC2234,,Lynx,11.43,,0.742765104,13.86666667,35.49291667,Galaxy,
IC2235,,Cancer,0,,0,13.56666667,24.07677778,**,
IC2236,,Cancer,0,,0,13.63333333,24.04880556,**,
IC2237,,Cancer,0,,0,14.13333333,24.67930556,*,
IC2238,,Cancer,0,,0,14.15,24.66188889,*,
IC2239,,Cancer,10.34,,1.099863628,14.11666667,23.86636111,Galaxy,
IC2240,,Cancer,0,,0,14.78333333,24.46755556,*,
IC2241,,Cancer,0,,0,15.15,24.12938889,**,
IC2242,,Cancer,0,,0,15.18333333,24.13294444,*,
IC2243,,Cancer,0,,0,15.3,23.96227778,*,
IC2244,,Cancer,0,,0,15.36666667,24.54583333,*,
IC2245,,Cancer,0,,0,15.46666667,24.53605556,*,
IC2246,,Cancer,0,,0,16.01666667,23.84975,*,
IC2247,,Cancer,10.11,,1.839918476,15.98333333,23.19961111,Galaxy,
IC2248,,Cancer,10.88,,0.914166287,16.08333333,23.13402778,Galaxy,
IC2249,,Cancer,14.12,,0.398246155,16.56666667,24.49372222,Galaxy,
IC2250,,Cancer,16.58,,0.514003891,16.53333333,23.63297222,Galaxy,
IC2251,,Cancer,0,,0,16.65,23.94963889,**,
IC2252,,Cancer,0,,0,16.7,24.69388889,*,
IC2253,,Cancer,10.3,,1.113058848,16.56666667,21.40988889,Galaxy,
IC2254,,Cancer,11.19,,0.821522976,16.76666667,24.78022222,Galaxy,
IC2255,,Cancer,0,,0,16.71666667,23.45711111,**,
IC2256,,Cancer,11.89,,0.885494212,16.9,24.17683333,Galaxy,
IC2257,,Cancer,0,,0,17.18333333,23.64991667,**,
IC2258,,Cancer,0,,0,17.26666667,23.57752778,*,
IC2259,,Cancer,0,,0,17.3,23.56563889,*,The IC identification is not certain.
IC2260,,Cancer,0,,0,17.46666667,24.67325,*,
IC2261,,Cancer,0,,0,17.55,23.51233333,**,
IC2262,,Cancer,0,,0,17.38333333,18.4545,*,
IC2263,,Cancer,0,,0,17.68333333,23.58011111,*,
IC2264,,Cancer,0,,0,17.75,23.71475,*,
IC2265,,Cancer,0,,0,17.83333333,24.19352778,*,
IC2266,,Cancer,0,,0,17.63333333,18.41036111,*,
IC2267,,Cancer,15.2,,1.865502613,18.03333333,24.73533333,Galaxy,
IC2268,,Cancer,12.91,,0.530377224,18.11666667,24.79644444,Galaxy,
IC2269,,Cancer,11.16,,1.002247474,18.15,23.04758333,Galaxy,
IC2270,,Cancer,0,,0,18,19.09766667,**,
IC2271,,Cancer,13.09,,0.506063237,18.33333333,24.52691667,Galaxy,
IC2272,,Cancer,0,,0,18.11666667,18.73588889,**,
IC2273,,Cancer,0,,0,18.21666667,18.40166667,*,
IC2274,,Cancer,0,,0,18.23333333,18.66583333,Other,This is a Galactic triple star.
IC2275,,Cancer,0,,0,18.23333333,18.41144444,*,
IC2276,,Cancer,0,,0,18.48333333,18.47772222,Other,This is a defect on the original Heidelberg plate.
IC2277,,Cancer,0,,0,18.53333333,18.65005556,*,
IC2278,,Cancer,0,,0,18.56666667,18.46152778,Other,This is a defect on the original Heidelberg plate.
IC2279,,Cancer,0,,0,18.6,18.56794444,*,
IC2280,,Cancer,0,,0,18.65,18.44975,*,The IC number includes a defect on the original Heidelberg plate.
IC2281,,Cancer,10.62,,0,18.9,18.90911111,*,
IC2282,,Cancer,11.92,,1.169316039,19.26666667,24.79263889,Galaxy,
IC2283,,Cancer,0,,0,19.3,24.78641667,*,
IC2284,,Cancer,0,,0,18.98333333,18.60558333,*,
IC2285,,Cancer,0,,0,19.05,18.91466667,**,
IC2286,,Cancer,0,,0,19.06666667,18.95611111,*,
IC2287,,Cancer,0,,0,19.13333333,19.40047222,*,
IC2288,,Cancer,13.39,,0.614003257,19.36666667,23.74730556,Galaxy,
IC2289,,Cancer,0,,0,19.13333333,18.49827778,*,
IC2290,,Cancer,12.46,,0.716100552,19.26666667,19.31325,Galaxy,
IC2291,,Cancer,0,,0,19.3,18.50838889,*,
IC2292,,Cancer,0,,0,19.36666667,19.56358333,*,
IC2293,,Cancer,11.64,,1.114001795,19.53333333,21.39430556,Galaxy,
IC2294,,Cancer,0,,0,19.43333333,18.98469444,*,
IC2295,,Cancer,0,,0,19.45,18.41422222,**,
IC2296,,Cancer,0,,0,19.48333333,18.89875,*,
IC2297,,Cancer,0,,0,20.08333333,18.38197222,*,
IC2298,,Cancer,0,,0,20.11666667,18.40311111,*,
IC2299,,Cancer,0,,0,20.15,19.33744444,**,
IC2300,,Cancer,0,,0,20.21666667,18.42005556,*,
IC2301,,Cancer,0,,0,20.23333333,18.43375,*,
IC2302,,Cancer,0,,0,20.28333333,19.35722222,*,
IC2303,,Cancer,0,,0,20.31666667,19.419,*,
IC2304,,Cancer,0,,0,20.6,19.43952778,**,
IC2305,,Cancer,0,,0,20.66666667,19.45291667,*,
IC2306,,Cancer,0,,0,20.65,19.11027778,*,
IC2307,,Cancer,11.21,,0.923092628,20.71666667,19.44066667,Galaxy,
IC2308,,Cancer,0,,0.706611633,20.75,19.36227778,3x Galaxies,
IC2308 NED01,,Cancer,17.1,,0.300832179,20.75,19.36222222,Galaxy,
IC2309,,Cancer,12.21,,0.800062498,20.73333333,18.39783333,Galaxy,
IC2310,,Cancer,0,,0,20.76666667,18.4635,*,
IC2311,,Puppis,8.36,,2.92227651,18.76666667,-25.36975,Galaxy,
IC2312,,Cancer,0,,0.7,20.88333333,18.51088889,2x Galaxies,The IC number includes two neighboring stars.
IC2312 NED01,,Cancer,12.58,,0.51623638,20.88333333,18.50852778,Galaxy,
IC2312 NED02,,Cancer,18.21,,0.302324329,20.9,18.51238889,Galaxy,
IC2313,,Cancer,0,,0,20.91666667,18.51419444,*,
IC2314,,Cancer,0,,0,21.06666667,18.76266667,**,
IC2315,,Cancer,0,,0,21.18333333,18.91525,*,
IC2316,,Cancer,0,,0,21.25,19.75941667,**,
IC2317,,Cancer,0,,0,21.35,18.84433333,*,
IC2318,,Cancer,0,,0,21.55,18.62288889,*,The IC identification is not certain.
IC2319,,Cancer,0,,0,21.55,18.47672222,*,
IC2320,,Cancer,0,,0,21.58333333,18.67025,*,
IC2321,,Cancer,0,,0,21.65,18.46913889,*,
IC2322,,Cancer,0,,0,21.65,18.48411111,*,
IC2323,,Cancer,0,,0,21.68333333,18.61325,*,
IC2324,,Cancer,0,,0,21.98333333,19.19402778,*,
IC2325,,Cancer,0,,0,22.15,18.91213889,Other,This is a defect on the original Heidelberg plate.
IC2326,,Cancer,0,,0,22.2,19.01208333,Other,This is a defect on the original Heidelberg plate.
IC2327,,Hydra,10.94,,1.271298549,21.46666667,3.169277778,Galaxy,
IC2328,,Cancer,0,,0,22.28333333,19.61644444,Other,This is a defect (or an asteroid trail) on the original Heidelberg plate.
IC2329,,Cancer,14.89,,2.032141727,22.31666667,19.41597222,Galaxy,
IC2330,,Cancer,0,,0,22.38333333,18.85361111,*,The IC number includes a defect (or an asteroid trail).
IC2331,,Cancer,0,,0,22.58333333,19.67966667,**,
IC2332,,Cancer,0,,0,22.66666667,19.92305556,*,
IC2333,,Cancer,0,,0,23.01666667,19.08186111,*,
IC2334,,Cancer,0,,0,23,18.61377778,*,
IC2335,,Cancer,16.77,,0.535350353,23.11666667,19.40802778,Galaxy,
IC2336,,Cancer,0,,0,23.31666667,18.53744444,*,
IC2337,,Cancer,12.03,,0.545893763,23.33333333,18.53522222,Galaxy,
IC2338,,Cancer,11.89,,0.680073525,23.55,21.33808333,Galaxy,
