label1,label2,constellation,magnitude,season,size,RA,DEC,type,notes,,,
UGC5720,Mrk33,URSA MAJOR,14.4,any,1.1,158.125,54.4,Galaxy,,,,
NGC3259,UGC5717,URSA MAJOR,12.1,any,2.2,158.15,65.03333333,Galaxy,F;S;R;gbM ,,,
NGC3266,UGC5725,URSA MAJOR,12.4,any,1.4,158.325,64.75,Galaxy,cF;vS;R;psmbM,,,
UGC5740,PGC31307,URSA MAJOR,14.6,any,1.7,158.7,50.75,Galaxy,,,,
NGC3284,NGC3286,URSA MAJOR,14.6,any,1.4,159.1,58.61666667,Galaxy,eF;vS,,,
NGC3286,NGC3284,URSA MAJOR,13.6,any,1.4,159.1,58.61666667,Galaxy,vF;pS;R;pslbM ,,,
NGC3288,UGC5752,URSA MAJOR,14,any,0.9,159.1,58.55,Galaxy,eF;cS;R;vglbM ,,,
NGC3298,MCG8-19-43,URSA MAJOR,15,any,0.5,159.3,50.11666667,Galaxy,vF;pS;iE ,,,
UGC5776,Mrk149,URSA MAJOR,14.4,any,0.6,159.5,64.26666667,Galaxy,,,,
NGC3310,UGC5786,URSA MAJOR,10.8,any,2.8,159.7,53.5,Galaxy,cB;pL;R;vg;vsmbMN 15'' , H ,,
NGC3319,UGC5789,URSA MAJOR,11.1,any,6.1,159.8,41.68333333,Galaxy,cF;L;mE ,,,
NGC3320,UGC5794,URSA MAJOR,12.3,any,2.2,159.9,47.4,Galaxy,F;pS;mE;*10 nf ,,,
UGC5846,PGC32048,URSA MAJOR,14.9,any,1.8,161.1,60.36666667,Galaxy,,,,
UGC5848,PGC32041,URSA MAJOR,14.3,any,2.1,161.1,56.41666667,Galaxy,,,,
NGC3353,UGC5860,URSA MAJOR,12.8,any,1.4,161.35,55.96666667,Galaxy,F;cS;R;pgbM;* s 90'',,,
NGC3359,UGC5873,URSA MAJOR,10.6,any,7.5,161.65,63.21666667,Galaxy,pB;L;E 0;glbM ,,,
NGC3348,UGC5875,URSA MAJOR,11.1,any,2,161.8,72.83333333,Galaxy,B;S;ilE;psbM;*11 282;21'',,,
NGC3374,UGC5901,URSA MAJOR,13.7,any,1.3,162,43.18333333,Galaxy,vF;cS;iR ,,,
NGC3364,UGC5890,URSA MAJOR,12.8,any,1.5,162.125,72.41666667,Galaxy,vF;L;R;vgbM;r;D* sf ,,,
NGC3394,UGC5937,URSA MAJOR,12.4,any,1.9,162.675,65.73333333,Galaxy,cF;S;lE;vgbM ,,,
NGC3392,MCG11-13-42,URSA MAJOR,13.7,any,0.8,162.75,65.78333333,Galaxy,vF;S;psbM;st nr,,,
UGC5953,Mrk155,URSA MAJOR,13,any,0.6,162.825,44.56666667,Galaxy,,,,
NGC3398,IC644,URSA MAJOR,14.4,any,1,162.875,55.38333333,Galaxy,vF;S;E;er ,,,
NGC3406,UGC5970,URSA MAJOR,13.7,any,0.9,162.925,51.01666667,Galaxy,pB;R;pgbM ,,,
NGC3415,UGC5969,URSA MAJOR,12.6,any,2.1,162.925,43.71666667,Galaxy,pB;S;vlE;stell;3 S st nr ,,,
NGC3416,MCG7-22-73,URSA MAJOR,14.4,any,0.6,162.95,43.76666667,Galaxy,eF (F*?);n of 3415 ,,,
NGC3410,MCG9-18-42,URSA MAJOR,14.1,any,0.4,162.975,51,Galaxy,F;pS;dif;2' sf 3406 ,,,
NGC3408,UGC5977,URSA MAJOR,13.4,any,0.8,163.05,58.43333333,Galaxy,vF;cS;R;2 pB st s ,,,
NGC3407,UGC5978,URSA MAJOR,13.6,any,1.4,163.075,61.38333333,Galaxy,vF;vS;R;vSnr,,,
UGC5998,Mrk156,URSA MAJOR,13.9,any,0.9,163.3,50.28333333,Galaxy,,,,
NGC3440,UGC6009,URSA MAJOR,13.2,any,2.1,163.45,57.11666667,Galaxy,vF;S;lE ,,,
NGC3445,UGC6021,URSA MAJOR,12.6,any,1.6,163.65,56.98333333,Galaxy,cB;pL;iR;vglbM;*10 nf 2' ,,,
NGC3448,UGC6024,URSA MAJOR,12.1,any,5.6,163.65,54.3,Galaxy,B;pL;mE 67;gbM ,,,
NGC3435,UGC6025,URSA MAJOR,13.2,any,1.8,163.7,61.28333333,Galaxy,cF;pS;lE;vgbM ,,,
UGC6029,Mrk157,URSA MAJOR,13.2,any,0.9,163.75,49.73333333,Galaxy,,,,
NGC3458,UGC6037,URSA MAJOR,12.2,any,1.4,164,57.11666667,Galaxy,vB;vS;R;stellar,,,
NGC3468,UGC6048,URSA MAJOR,13,any,1.6,164.375,40.95,Galaxy,F;eS;R;bM ,,,
NGC3470,UGC6060,URSA MAJOR,13.2,any,1.5,164.675,59.51666667,Galaxy,vF;S;R;vgbM,,,
NGC3471,UGC6064,URSA MAJOR,12.5,any,1.7,164.775,61.53333333,Galaxy,vF;S;R;bM ,,,
NGC3478,UGC6069,URSA MAJOR,12.9,any,2.6,164.875,46.11666667,Galaxy,eF;S;R,,,
NGC3488,UGC6096,URSA MAJOR,12.9,any,1.8,165.35,57.68333333,Galaxy,eF;vlE;pS;*13 s att ,,,
NGC3499,UGC6115,URSA MAJOR,13.6,any,0.7,165.8,56.21666667,Galaxy,vF;vS;stellar ,,,
Arp148,MCG+07-23-019,URSA MAJOR,15,any,0.3,165.975,40.83333333,Galaxy,,,,
NGC3517,UGC6144,URSA MAJOR,13.8,any,0.7,166.4,56.51666667,Galaxy,eF;S;R;vgbM,,,
NGC3516,UGC6153,URSA MAJOR,11.7,any,1.9,166.7,72.56666667,Galaxy,pB;vS;iR;psmbM ,,,
UGC6161,PGC33625,URSA MAJOR,13.5,any,2.6,166.7,43.73333333,Galaxy,,,,
UGC6162,MCG+09-18-086,URSA MAJOR,13.2,any,2.5,166.7,51.2,Galaxy,,,,
NGC3527,UGC6170,URSA MAJOR,13.7,any,1,166.825,28.53333333,Galaxy,eF;S;*10 p 60'',,,
NGC3530,UGC6188,URSA MAJOR,13.8,any,0.7,167.175,57.23333333,Galaxy,vF;S;R;pgbM,,,
NGC3536,UGC6191,URSA MAJOR,13.7,any,1.1,167.225,28.48333333,Galaxy,F;S;R;bM ,,,
NGC3539,MCG5-26-65,URSA MAJOR,14.5,any,1.1,167.275,28.66666667,Galaxy,eF ,,,
NGC3540,NGC3548,URSA MAJOR,13.3,any,1.4,167.325,36.01666667,Galaxy,vF;R;psbM;*7 p 7' ,,,
NGC3548,NGC3540,URSA MAJOR,14.8,any,1.4,167.325,36.01666667,Galaxy,eF;S;*8;p ,,,
NGC3542,MCG6-25-13,URSA MAJOR,14.1,any,0.8,167.475,36.95,Galaxy,vF;S;irrR;lbM;r,,,
NGC3545A,NGC3545,URSA MAJOR,14.8,any,0.3,167.55,36.96666667,Galaxy,vF;vS;irrR;lbM;r,,,
NGC3545B,MCG6-25-16,URSA MAJOR,14.8,any,0.3,167.55,36.96666667,Galaxy,,,,
Abell1185,Arp105,URSA MAJOR,14,any,28,167.65,28.76666667,Galaxy clust.,,,,
NGC3550,UGC6214,URSA MAJOR,13.3,any,1,167.65,28.76666667,Galaxy,F (var?);S;R;bM;*9 f 1';0.0666667t of 4 ,,,
NGC3552,MCG5-27-3,URSA MAJOR,15.1,any,0.7,167.675,28.7,Galaxy,eF;vS;2nd of 4 ,,,
NGC3553,MCG5-27-4,URSA MAJOR,15.1,any,0.5,167.675,28.68333333,Galaxy,eF;vS;forms Dneb w NGC 3552 ,,,
NGC3554,MCG5-27-7,URSA MAJOR,15.3,any,0.4,167.7,28.66666667,Galaxy,vF;pS;R;bM;3rd of 4 ,,,
NGC3543,UGC6213,URSA MAJOR,14.8,any,1.3,167.725,61.35,Galaxy,eF;vS;E 0;r,,,
NGC3549,UGC6215,URSA MAJOR,12.1,any,3.1,167.725,53.38333333,Galaxy,cB;cL;cE 160 ,,,
NGC3558,MCG5-27-8,URSA MAJOR,13.6,any,0.9,167.725,28.55,Galaxy,pF;S ,,,
NGC3561A,NGC3561,URSA MAJOR,14.7,any,0.7,167.8,28.7,Galaxy,vF;pL;4th of 4 ,,,
NGC3561B,UGC6224,URSA MAJOR,14.3,any,0.9,167.8,28.71666667,Galaxy,,,,
NGC3556,M108,URSA MAJOR,10,any,8.6,167.875,55.66666667,Galaxy,cB;vL;vmE 79;pBM, HM,,
NGC3569,UGC6238,URSA MAJOR,13.3,any,1.1,168.025,35.45,Galaxy,F;vS;stell,,,
UGC6251,PGC34170,URSA MAJOR,14.7,any,1.9,168.35,53.6,Galaxy,,,,
NGC3577,UGC6257,URSA MAJOR,13.4,any,1.4,168.425,48.26666667,Galaxy,eF;vS;p of 2 ,,,
NGC3583,UGC6263,URSA MAJOR,11.1,any,2.5,168.55,48.31666667,Galaxy,pB;pL;R;vgmbM ,,,
NGC3587,M97,URSA MAJOR,11,any,3.366666667,168.7,55.01666667,Planetary Nebula,!! vB;vL;R;vvg;vsbM , M,,
NGC3589,UGC6275,URSA MAJOR,13.8,any,1.5,168.8,60.7,Galaxy,vF;L;E;vgbM;in tri of L st,,,
NGC3595,UGC6280,URSA MAJOR,12.1,any,1.6,168.85,47.45,Galaxy,vF;vS;vlE;stellar;cB* n ,,,
NGC3600,UGC6283,URSA MAJOR,11.7,any,4.1,168.975,41.58333333,Galaxy,pF;S;lE 0;vgbM ,,,
NGC3594,UGC6286,URSA MAJOR,13.7,any,1.3,169.05,55.7,Galaxy,vF;vS;stellar ,,,
Abell1213,,URSA MAJOR,14.5,any,22.4,169.1,29.28333333,Galaxy clust.,,,,
NGC3614A,MCG8-21-14,URSA MAJOR,15,any,0.7,169.55,45.71666667,Galaxy,,,,
NGC3610,UGC6319,URSA MAJOR,10.8,any,2.5,169.6,58.78333333,Galaxy,vB;pS;lE 90;vsvmbMSN, H ,,
NGC3614,UGC6318,URSA MAJOR,11.6,any,4.8,169.6,45.75,Galaxy,F;pL;lE 90;glbM;r ,,,
NGC3613,UGC6323,URSA MAJOR,10.9,any,3.6,169.65,58,Galaxy,vB;cL;mE 305;smbMN , H ,,
NGC3619,UGC6330,URSA MAJOR,11.5,any,3.5,169.85,57.75,Galaxy,cB;cL;R;vgmbM , H ,,
NGC3622,UGC6339,URSA MAJOR,13.2,any,1.2,170.05,67.23333333,Galaxy,pB;S;R;gbM,,,
NGC3625,UGC6348,URSA MAJOR,13.1,any,2,170.125,57.78333333,Galaxy,F;S;lE 135,,,
NGC3631,UGC6360,URSA MAJOR,10.4,any,5,170.25,53.16666667,Galaxy,pB;L;R;svmbMrN , H ,,
Abell1228,,URSA MAJOR,13.8,any,50.4,170.375,34.33333333,Galaxy clust.,13''-5 gals seen at 165X; 2 brightest pF;S;R ,,,
NGC3642,UGC6385,URSA MAJOR,11.2,any,5.5,170.575,59.06666667,Galaxy,pB;pL;R;vgbM ,,,
NGC3648,UGC6389,URSA MAJOR,12.6,any,1.3,170.625,39.88333333,Galaxy,pB;S;pmE;bMN = close,,,
NGC3652,UGC6392,URSA MAJOR,12.2,any,2,170.675,37.76666667,Galaxy,pF;cL;lE;vgbM ,,,
UGC6399,PGC34971,URSA MAJOR,13.7,any,3.3,170.85,50.91666667,Galaxy,,,,
NGC3656,UGC6403,URSA MAJOR,12.5,any,1.5,170.9,53.85,Galaxy,pB;S;R;vgbM;*12 p ,,,
NGC3657,UGC6406,URSA MAJOR,12.4,any,1.7,170.975,52.91666667,Galaxy,cF;vS;R;stellar,,,
NGC3658,UGC6409,URSA MAJOR,12.2,any,1.8,171,38.56666667,Galaxy,F;S;R;svmbMN = *14 ,,,
NGC3654,UGC6407,URSA MAJOR,12.7,any,1.2,171.05,69.41666667,Galaxy,F;S;lE 15 ,,,
NGC3665,UGC6426,URSA MAJOR,10.8,any,3.5,171.175,38.76666667,Galaxy,cB;cL;iR;pgmbM , H ,,
NGC3669,UGC6431,URSA MAJOR,12.4,any,2,171.35,57.71666667,Galaxy,vF;pL;pmE 135;er,,,
NGC3668,UGC6430,URSA MAJOR,12.3,any,1.7,171.375,63.45,Galaxy,F;pS;iR;gbM;*9 np ,,,
NGC3671,ZwG291.68,URSA MAJOR,15.7,any,0.5,171.475,60.48333333,Galaxy,vF;vS;2 vS st inv ,,,
NGC3675,UGC6439,URSA MAJOR,10.2,any,6.2,171.525,43.58333333,Galaxy,vB;cL;vmE 0;vsmbMN;many st p ,B H ,,
NGC3677,UGC6441,URSA MAJOR,12.3,any,1.6,171.575,46.96666667,Galaxy,eF;S;R;vsbM *;2 st 11 nf ,,,
NGC3674,UGC6444,URSA MAJOR,12.2,any,1.7,171.6,57.05,Galaxy,pF;iF,,,
UGC6446,MCG+09-19-079,URSA MAJOR,12.9,any,4,171.65,53.73333333,Galaxy,,,,
UGC6448,Mrk170,URSA MAJOR,14.1,any,1.8,171.7,64.13333333,Galaxy,,,,
NGC3683,UGC6458,URSA MAJOR,12.4,any,1.8,171.875,56.88333333,Galaxy,cB;pL;E ,,,
NGC3687,UGC6463,URSA MAJOR,12,any,1.9,172,29.51666667,Galaxy,pB;pS;R;lbM;r ,,,
NGC3690,UGC6472,URSA MAJOR,11.5,any,2,172.125,58.56666667,Galaxy,pB;pS;vlE 80;pgbM;S st sf nr ,,,
NGC3694,UGC6480,URSA MAJOR,12.9,any,0.7,172.225,35.41666667,Galaxy,cF;S;R;mbM,,,
NGC3683A,UGC6484,URSA MAJOR,11.9,any,2.4,172.3,57.13333333,Galaxy,,,,
NGC3695,NGC3698,URSA MAJOR,14.8,any,0.9,172.325,35.58333333,Galaxy,eF;pS;NGC 3694 4' s ,,,
NGC3698,NGC3695,URSA MAJOR,14.8,any,0.9,172.325,35.58333333,Galaxy,eF;vS,,,
Pal4,,URSA MAJOR,14.2,any,1.3,172.325,28.96666667,Globular Clu.,,,,
NGC3700,UGC6494,URSA MAJOR,14,any,1,172.4,35.51666667,Galaxy,eF;NGC 3694 p ,,,
NGC3712,UGC6511,URSA MAJOR,13.9,any,1.7,172.8,28.56666667,Galaxy,F;vS;R;smbM,,,
NGC3714,UGC6516,URSA MAJOR,14.1,any,1.3,172.975,28.35,Galaxy,F;S;R;psbM,,,
UGC6520,Mrk175,URSA MAJOR,13.1,any,1.6,173.125,62.5,Galaxy,,,,
NGC3718,UGC6524,URSA MAJOR,10.8,any,8.2,173.15,53.06666667,Galaxy,pB;vL;R;vglbM ,,,
UGC6531,PGC35634,URSA MAJOR,14.3,any,2,173.2,39.06666667,Galaxy,,,,
UGC6534,PGC35675,URSA MAJOR,12.8,any,3,173.3,63.28333333,Galaxy,,,,
NGC3726,UGC6537,URSA MAJOR,10.4,any,6,173.325,47.03333333,Galaxy,pB;vL;lE 0;vsmbM *15;*11 n, H ,,
UGC6541,Mrk178,URSA MAJOR,14.2,any,1.2,173.375,49.23333333,Galaxy,,,,
NGC3725,UGC6542,URSA MAJOR,13,any,1.2,173.425,61.88333333,Galaxy,cF;S;R;gvlbM;r ,,,
NGC3729,UGC6547,URSA MAJOR,11.4,any,2.9,173.45,53.13333333,Galaxy,pB;pL;lE 0;gbM;*12 nr, H ,,
Abell1314,,URSA MAJOR,13.9,any,28,173.7,49.05,Galaxy clust.,,,,
NGC3733,UGC6554,URSA MAJOR,12.4,any,4.9,173.75,54.85,Galaxy,eF;S;iR;*6 sf ,,,
NGC3737A,,URSA MAJOR,15.7,any,0.7,173.875,54.93333333,Galaxy,,,,
NGC3737,UGC6563,URSA MAJOR,12.9,any,1.1,173.9,54.95,Galaxy,vF;stellar,,,
NGC3738,UGC6565,URSA MAJOR,11.7,any,2.6,173.95,54.51666667,Galaxy,pB;pL;bM ,,,
NGC3741,UGC6572,URSA MAJOR,14,any,2,174.025,45.28333333,Galaxy,vF;S;R;vgbM,,,
NGC3740,UGC6573,URSA MAJOR,14.9,any,0.9,174.05,59.98333333,Galaxy,vF;vS;R;vgbM ,,,
NGC3755,UGC6577,URSA MAJOR,12.8,any,3.4,174.15,36.41666667,Galaxy,eF;pL;pmE;gbM ,,,
NGC3756,UGC6579,URSA MAJOR,11.5,any,4.2,174.2,54.3,Galaxy,pF;L;mE N-S,,,
NGC3759,UGC6581,URSA MAJOR,13.3,any,1,174.225,54.81666667,Galaxy,F;S;iR;*11 nr ,,,
NGC3757,UGC6584,URSA MAJOR,12.6,any,1.1,174.25,58.41666667,Galaxy,vF;R;stellar;vS* 1 d sf ,,,
NGC3759A,UGC6582,URSA MAJOR,13.6,any,1.2,174.25,55.16666667,Galaxy,,,,
NGC3762,UGC6591,URSA MAJOR,12.6,any,1.8,174.35,61.76666667,Galaxy,F;vlE;gbM ,,,
UGC6591,NGC3762,URSA MAJOR,12.6,any,1.9,174.35,61.76666667,Galaxy,,,,
NGC3769,UGC6595,URSA MAJOR,11.8,any,2.9,174.425,47.9,Galaxy,pB;S;pmE ,,,
NGC3769A,Arp280b,URSA MAJOR,14.2,any,0.9,174.45,47.88333333,Galaxy,,,,
NGC3770,UGC6600,URSA MAJOR,12.9,any,1,174.5,59.61666667,Galaxy,pF;S;R;gbM;r ,,,
NGC3795B,UGC6604,URSA MAJOR,14,any,1,174.525,58.75,Galaxy,,,,
NGC3782,UGC6618,URSA MAJOR,12.4,any,1.6,174.825,46.51666667,Galaxy,F;S;att to *15;anotherinv ,,,
NGC3780,UGC6615,URSA MAJOR,11.5,any,3,174.85,56.26666667,Galaxy,pF;L;vlE;vgbM;r,,,
NGC3795A,UGC6616,URSA MAJOR,14.2,any,2.4,174.85,58.26666667,Galaxy,,,,
UGC6616,PGC36137,URSA MAJOR,13.1,any,2.3,174.85,58.26666667,Galaxy,,,,
NGC3786,UGC6621,URSA MAJOR,12.3,any,2.1,174.925,31.9,Galaxy,pB;pL;E 57;gbM;p of 2,,,
NGC3788,UGC6623,URSA MAJOR,12.6,any,1.8,174.925,31.93333333,Galaxy,cB;pL;pmE 177;pgbM ,,,
NGC3793,,URSA MAJOR,15.5,any,,175,31.88333333,1 Star,vS;f NGC 3788 ,,,
NGC3795,UGC6629,URSA MAJOR,13.1,any,2.1,175.025,58.61666667,Galaxy,vF;S;mE ,,,
UGC6628,MCG+08-21-089,URSA MAJOR,12.7,any,3.4,175.025,45.91666667,Galaxy,,,,
NGC3797,,URSA MAJOR,99.9,any,,175.05,31.9,1 Star,vS;f NGC 3788 ,,,
UGC6637,Mrk1507,URSA MAJOR,14,any,0.8,175.1,28.38333333,Galaxy,,,,
NGC3796,UGC6638,URSA MAJOR,12.5,any,1.3,175.125,60.3,Galaxy,F;cS;R;mbM,,,
NGC3794,NGC3804,URSA MAJOR,15,any,2.2,175.225,56.2,Galaxy,cF;pS;vS* vnr ,,,
NGC3804,NGC3794,URSA MAJOR,12.9,any,2.2,175.225,56.2,Galaxy,pB;E ,,,
NGC3809,UGC6649,URSA MAJOR,12.7,any,1,175.325,59.88333333,Galaxy,pB;S;R;glbM,,,
NGC3811,UGC6650,URSA MAJOR,12.3,any,2.2,175.325,47.68333333,Galaxy,F;S;vlE;glbM ,,,
NGC3813,UGC6651,URSA MAJOR,11.6,any,2,175.325,36.55,Galaxy,cB;pL;pmE 83;bM, H ,,
UGC6667,PGC36343,URSA MAJOR,13.5,any,3.4,175.6,51.6,Galaxy,,,,
NGC3824,UGC6676,URSA MAJOR,13.6,any,1.3,175.675,52.78333333,Galaxy,vF;cS;pmE ,,,
NGC3829,UGC6690,URSA MAJOR,14,any,1,175.875,52.71666667,Galaxy,vF;vS,,,
NGC3835,UGC6703,URSA MAJOR,12.4,any,1.8,176.025,60.11666667,Galaxy,pB;E;gbM;sf 5' ,,,
NGC3838,UGC6707,URSA MAJOR,12.3,any,1.4,176.05,57.95,Galaxy,pB;cS;E;psbM *12,,,
NGC3846A,UGC6706,URSA MAJOR,13.3,any,1.9,176.05,55.03333333,Galaxy,,,,
NGC3847,NGC3856,URSA MAJOR,13.3,any,1.1,176.05,33.51666667,Galaxy,F;S;R;psbM,,,
NGC3856,NGC3847,URSA MAJOR,14.3,any,1.1,176.05,33.51666667,Galaxy,vF;R;bM ,,,
NGC3855,IC2953,URSA MAJOR,15.6,any,1.2,176.1,33.35,Galaxy,eF;vS,,,
NGC3846,UGC6710,URSA MAJOR,13.9,any,1,176.125,55.65,Galaxy,F;pL;R;vgbM,,,
UGC6713,PGC36528,URSA MAJOR,14.5,any,1.4,176.125,48.83333333,Galaxy,,,,
NGC3850,UGC6733,URSA MAJOR,13.3,any,2.1,176.4,55.88333333,Galaxy,eF;pL;lE ,,,
NGC3870,UGC6742,URSA MAJOR,13,any,1,176.475,50.2,Galaxy,cF;cS;R;psbM ,,,
NGC3877,UGC6745,URSA MAJOR,11,any,5.3,176.525,47.5,Galaxy,B;L;mE 37 ,B H ,,
NGC3871,IC2959,URSA MAJOR,15.4,any,1,176.55,33.11666667,Galaxy,eF;R;gbM;0.0666667t of 4 ,,,
NGC3878,MCG6-26-32,URSA MAJOR,15.5,any,0.5,176.575,33.2,Galaxy,vF;R;2nd of 4 ,,,
NGC3880,MCG6-26-33,URSA MAJOR,13.8,any,0.7,176.6,33.16666667,Galaxy,vF;R;gbM;3rd of 4 ,,,
NGC3881,MCG6-26-34,URSA MAJOR,15.2,any,0.7,176.65,33.1,Galaxy,vF;R;gbM;4th of 4 ,,,
Abell1377,UrsaMajorI,URSA MAJOR,15,any,20.2,176.775,55.73333333,Galaxy clust.,,,,
NGC3835A,UGC6762,URSA MAJOR,14,any,1,176.85,60.3,Galaxy,,,,
NGC3888,UGC6765,URSA MAJOR,12.1,any,1.8,176.9,55.96666667,Galaxy,pB;S;lE;pgbM ,,,
NGC3889,MCG9-19-191,URSA MAJOR,15.4,any,0.7,176.95,56.01666667,Galaxy,vF;vS;5' sf NGC 3888,,,
NGC3891,UGC6772,URSA MAJOR,12.4,any,2,177.025,30.36666667,Galaxy,pB;S;bM ,,,
NGC3893,UGC6778,URSA MAJOR,10.5,any,4.5,177.15,48.71666667,Galaxy,B;pL;R;mbM, H ,,
NGC3894,UGC6779,URSA MAJOR,11.6,any,2,177.2,59.41666667,Galaxy,B;pL;iR;pgmbM;p of 2,,,
NGC3896,UGC6781,URSA MAJOR,12.9,any,1.5,177.225,48.66666667,Galaxy,F;vS ,,,
NGC3897,UGC6784,URSA MAJOR,12.9,any,1.9,177.25,35.01666667,Galaxy,F;S;R;bM ,,,
NGC3895,UGC6785,URSA MAJOR,13.1,any,1.1,177.275,59.43333333,Galaxy,pF;pL;vlE;gbM;f of 2,,,
NGC3898,UGC6787,URSA MAJOR,10.7,any,3.8,177.325,56.08333333,Galaxy,B;pL;lE;svmbM , H ,,
NGC3906,UGC6797,URSA MAJOR,12.9,any,1.8,177.425,48.43333333,Galaxy,eF;pL,,,
NGC3913,IC740,URSA MAJOR,12.6,any,2.5,177.65,55.35,Galaxy,F;E ,,,
NGC3917,UGC6815,URSA MAJOR,11.8,any,5,177.7,51.81666667,Galaxy,F;L;vmE;vgbM ,,,
UGC6817,PGC37050,URSA MAJOR,13.1,any,4.1,177.7,38.86666667,Galaxy,,,,
NGC3916,UGC6819,URSA MAJOR,13.9,any,1.5,177.725,55.15,Galaxy,eF;R;gbM ,,,
NGC3921,UGC6823,URSA MAJOR,12.4,any,2.1,177.775,55.08333333,Galaxy,pF;S;R;pspmbM ,,,
NGC3917A,NGC3931,URSA MAJOR,14.5,any,1.1,177.8,52,Galaxy,,,,
NGC3922,NGC3924,URSA MAJOR,12.8,any,1.7,177.8,50.15,Galaxy,vF;vS,,,
NGC3924,NGC3922,URSA MAJOR,15.7,any,1.7,177.8,50.15,Galaxy,pB;S;iF;bM,,,
NGC3931,NGC3917A,URSA MAJOR,13.4,any,1.1,177.8,52,Galaxy,eF;S ,,,
NGC3928,UGC6834,URSA MAJOR,12.6,any,1.4,177.95,48.68333333,Galaxy,pF;S;R;pspmbM ,,,
NGC3930,UGC6833,URSA MAJOR,12.4,any,3,177.95,38.01666667,Galaxy,eF;cL;iF;glbM;*7 (Grb 1830) f ,,,
NGC3930A,,URSA MAJOR,16,any,0.3,178,38.01666667,Galaxy,,,,
UGC6840,PGC37164,URSA MAJOR,13.9,any,2.3,178.025,52.1,Galaxy,,,,
NGC3935,UGC6843,URSA MAJOR,13.2,any,1.1,178.1,32.4,Galaxy,pF;S;lE;psbM ,,,
NGC3932,MCG8-22-23,URSA MAJOR,15.1,any,1.1,178.125,48.46666667,Galaxy,vF;v diffic;NGC 3928 np ,,,
NGC3938,UGC6856,URSA MAJOR,10.4,any,5.1,178.2,44.11666667,Galaxy,B;vL;R;bM;pBN;er, H ,,
NGC3941,UGC6857,URSA MAJOR,10.3,any,3.5,178.225,36.98333333,Galaxy,vB;pL;R;smbM *9,B H ,,
NGC3945,UGC6860,URSA MAJOR,10.9,any,6.4,178.3,60.66666667,Galaxy,B;pL;R;gmbM;r;*12 sp, H ,,
NGC3949,UGC6869,URSA MAJOR,11.1,any,2.9,178.425,47.86666667,Galaxy,cB;pL;pmE;vgbM , H ,,
NGC3950,MCG8-22-30,URSA MAJOR,15.5,any,0.2,178.425,47.88333333,Galaxy,eF;2.6' n of NGC 3949,,,
NGC3953,UGC6870,URSA MAJOR,10.1,any,6.9,178.45,52.31666667,Galaxy,cB;L;E 0;vsbM;fine spiral, H ,,
NGC3958,UGC6880,URSA MAJOR,13,any,1.3,178.65,58.36666667,Galaxy,pF;pS;pmE;vgbM ,,,
NGC3963,UGC6884,URSA MAJOR,11.9,any,2.7,178.75,58.5,Galaxy,pF;cL;R;vgsbM ,,,
NGC3971,NGC3984,URSA MAJOR,12.7,any,1.4,178.9,30,Galaxy,pF;vS;R;bM,,,
NGC3984,NGC3971,URSA MAJOR,13.5,any,1.4,178.9,30,Galaxy,eF;S;R;bM ,,,
NGC3972,UGC6904,URSA MAJOR,12.3,any,3.7,178.95,55.31666667,Galaxy,pB;E ,,,
NGC3975,MCG10-17-103,URSA MAJOR,15,any,0.7,178.975,60.53333333,Galaxy,vF;vS;NGC 3978 f 17'',,,
NGC3977,NGC3980,URSA MAJOR,13.4,any,1.5,179.025,55.38333333,Galaxy,F;S ,,,
NGC3980,NGC3977,URSA MAJOR,14.4,any,1.5,179.025,55.38333333,Galaxy,eF;pL;E;D* nr ,,,
NGC3978,UGC6910,URSA MAJOR,12.7,any,1.7,179.05,60.51666667,Galaxy,cF;S;lE;bM;*8;90;6' ,,,
UGC6912,PGC37504,URSA MAJOR,14.6,any,2.1,179.075,58.18333333,Galaxy,,,,
NGC3982,UGC6918,URSA MAJOR,11,any,2.3,179.125,55.11666667,Galaxy,B;pL;R;g;sbM;disc , H ,,
UGC6917,MCG+09-20-038,URSA MAJOR,12.6,any,3.5,179.125,50.41666667,Galaxy,,,,
NGC3966,NGC3986,URSA MAJOR,14.5,any,2.8,179.175,32.01666667,Galaxy,F;pL;lE;bM;*12 p,,,
NGC3985,UGC6921,URSA MAJOR,12.6,any,1,179.175,48.33333333,Galaxy,vF;cS;another suspected ,,,
NGC3986,NGC3966,URSA MAJOR,12.6,any,2.8,179.175,32.01666667,Galaxy,pF;S;pmE 90;*11 nr ,,,
UGC6930,MCG+08-22-046,URSA MAJOR,12.1,any,4.4,179.325,49.26666667,Galaxy,,,,
NGC3991,UGC6933,URSA MAJOR,13.1,any,1.3,179.375,32.33333333,Galaxy,F;S;lE;0.0666667t of 3,,,
NGC3990,UGC6938,URSA MAJOR,12.6,any,1.4,179.4,55.45,Galaxy,pF;S;lE;pslbM ,,,
NGC3992,M109,URSA MAJOR,9.8,any,7.5,179.4,53.36666667,Galaxy,cB;vL;pmE;sbM;BN, HM,,
NGC3994,UGC6936,URSA MAJOR,12.7,any,0.9,179.4,32.28333333,Galaxy,pB;vS;2nd of 3 ,,,
NGC3995,UGC6944,URSA MAJOR,12.4,any,2.6,179.425,32.3,Galaxy,F;pL;iR;bM;3rd of 3 ,,,
MCG+09-20-046,,URSA MAJOR,11.8,any,1.5,179.45,55.46666667,Galaxy,Inner Regions Completely Black--MCG,,,
