,NGC 3210,DRACO,,any,155.7,10 27 58.9,+79 49 57,"Single star - stellar,1st of 3 in line,1' apart,III 979 "
,NGC 3212,DRACO,13.1,any,1.9,10 28 16.1,+79 49 23,"Galaxy - vF,S,2nd of 3,III 980 "
,NGC 3215,DRACO,13,any,1.5,10 28 40.4,+79 48 46,"Galaxy - vF,S,3rd of 3,III 981 "
,NGC 3254,LIBRA,11.7,summer,5.2,10 29 19.9,+29 29 30,"Galaxy - cB,L,mE 45,psmbMN,I 72 "
,NGC 3265,LIBRA,12.9,summer,1.6,10 31 06.8,+28 47 48,"Galaxy - pF,S,R,psbM,* sf,III 349 "
,NGC 3270,LEO,13.1,spring,3.3,10 31 30.0,+24 52 10,"Galaxy - cF,vS,E,glbM,III 331 "
,NGC 3274,LEO,12.8,spring,2.3,10 32 17.1,+27 40 07,"Galaxy - F,pL,R,glbM,D* f,II 358 "
,NGC 3259,URSA MAJOR,12.1,any,2.5,10 32 34.8,+65 02 28,"Galaxy - F,S,R,gbM,II 870 "
,NGC 3277,LIBRA,11.7,summer,2.5,10 32 55.4,+28 30 42,"Galaxy - cB,cS,R,pgmbM,II 359 "
,NGC 3266,URSA MAJOR,12.4,any,2.0,10 33 17.6,+64 44 57,"Galaxy - cF,vS,R,psmbM *,II 871 "
,NGC 3252,DRACO,13.5,any,2.1,10 34 22.6,+73 45 51,"Galaxy - eF,pS,mE,r,III 316 "
,NGC 3294,LIBRA,11.8,summer,3.9,10 36 16.1,+37 19 30,"Galaxy - cB,L,mE 135,glbM,I 164 "
,NGC 3284,URSA MAJOR,,any,,10 36 21.3,+58 37 13,"Disk unseen object - eF,vS,III 912 "
,NGC 3286,URSA MAJOR,13.6,any,0.9,10 36 21.3,+58 37 13,"Galaxy - vF,pS,R,pslbM,III 917 "
,NGC 3299,LEO,12.8,spring,2.8,10 36 23.8,+12 42 24,"Galaxy - eF,cL,R,vgbM,r,III 54 "
,NGC 3288,URSA MAJOR,14,any,1.4,10 36 25.8,+58 33 23,"Galaxy - eF,cS,R,vglbM,III 918 "
,NGC 3300,LEO,12.1,spring,2.1,10 36 38.5,+14 10 15,"Galaxy - cF,cS,R,pmbM,r,am B st,III 55 "
,NGC 3301,LEO,11.4,spring,3.6,10 36 56.0,+21 52 55,"Galaxy - cB,S,lE 53,psbM,r,II 46 "
,NGC 3303,LEO,13.5,spring,4.2,10 37 00.0,+18 08 09,"Galaxy - vF,vS,vlE,glbM,r,III 66 "
,NGC 3298,URSA MAJOR,14,any,1.1,10 37 12.3,+50 07 15,"Galaxy - vF,pS,iE,III 767 "
,NGC 3304,LIBRA,13.4,summer,1.8,10 37 37.9,+37 27 20,"Galaxy - vF,cS,psbM,er,III 615 "
,NGC 3310,URSA MAJOR,10.8,any,3.9,10 38 45.8,+53 30 10,"Galaxy - cB,pL,R,vg,vsmbMN 15'',IV 60 "
,NGC 3319,URSA MAJOR,11.1,any,7.1,10 39 09.3,+41 41 14,"Galaxy - cF,L,mE,III 700 "
,NGC 3320,URSA MAJOR,12.3,any,2.4,10 39 36.6,+47 23 53,"Galaxy - F,pS,mE,*10 nf,II 745 "
,NGC 3327,LIBRA,13.4,summer,1.4,10 39 58.1,+24 05 29,"Galaxy - vF,S,R,gbM,vS* att,II 348 "
,NGC 3332,LEO,12.3,spring,2.0,10 40 28.4,+09 10 57,"Galaxy - vF,S,lE 130,I 272? "
,NGC 3342,LEO,,spring,,10 40 28.4,+09 10 57,"Disk unseen object - eF,eS,III 5 "
,NGC 3334,LIBRA,12.8,summer,1.5,10 41 31.2,+37 18 46,"Galaxy - cF,vS,R,bM,II 641 "
,NGC 3338,LEO,11.1,spring,6.9,10 42 07.5,+13 44 49,"Galaxy - F,cL,E,vgbM,*7 p 10'',II 77 "
,NGC 3344,LIBRA,9.9,summer,9.6,10 43 31.0,+24 55 20,"Galaxy - cB,L,gbM,* inv,2 st f,I 81 "
,NGC 3345,LEO,,spring,,10 43 31.9,+11 59 07,"Single star - eeF (if anything),I 26?? "
,NGC 3346,LEO,11.7,spring,3.8,10 43 39.0,+14 52 19,"Galaxy - cF,vL,R,vgvlbM,er,V 7 "
,NGC 3356,LEO,13.3,spring,1.9,10 44 12.3,+06 45 32,"Galaxy - vF,pS,R,bM,*9 s 150'',III 107 "
,NGC 3397,DRACO,,any,,10 44 39.4,+76 48 35,"Disk unseen object - cB,vS,iF,I 284 "
,NGC 3353,URSA MAJOR,12.8,any,1.6,10 45 22.4,+55 57 37,"Galaxy - F,cS,R,pgbM,* s 90'',III 842 "
,NGC 3343,DRACO,13.4,any,1.6,10 46 10.4,+73 21 10,"Galaxy - pF,S,R,gbM,III 317 "
,NGC 3367,LEO,11.5,spring,3.3,10 46 34.8,+13 45 02,"Galaxy - pB,cL,iR,vglbM,r,1st of 3,II 78 "
,NGC 3359,URSA MAJOR,10.6,any,8.4,10 46 36.7,+63 13 28,"Galaxy - pB,L,E 0,glbM,V 52 "
,NGC 3370,LEO,11.6,spring,3.7,10 47 04.0,+17 16 24,"Galaxy - cB,pL,vlE,gbM,r,II 81 "
,NGC 3348,URSA MAJOR,11.1,any,2.8,10 47 10.1,+72 50 22,"Galaxy - B,S,ilE,psbM,*11 282°,21'',I 80 "
,NGC 3377,LEO,10.4,spring,6.0,10 47 42.3,+13 59 08,"Galaxy - vB,cL,lE,svmbMBN,II 99 "
,NGC 3379,LEO,9.3,spring,7.2,10 47 49.7,+12 34 57,"Galaxy - vB,cL,R,psbM,r,I 17 "
,NGC 3374,URSA MAJOR,13.7,any,1.5,10 48 01.1,+43 11 11,"Galaxy - vF,cS,iR,III 701 "
,NGC 3380,LIBRA,12.5,summer,2.1,10 48 12.2,+28 36 06,"Galaxy - pB,pS,R,sbM,II 360 "
,NGC 3384,LEO,9.9,spring,6.0,10 48 17.0,+12 37 49,"Galaxy - vB,L,R,psmbM,2nd of 3,I 18 "
,NGC 3381,LIBRA,11.7,summer,2.8,10 48 25.0,+34 42 43,"Galaxy - pF,cL,iR,vglbM,II 565 "
,NGC 3389,LEO,11.9,spring,3.1,10 48 28.0,+12 31 59,"Galaxy - F,L,E pf,vglbM,3rd of 3,II 41 "
,NGC 3364,URSA MAJOR,12.8,any,2.1,10 48 29.7,+72 25 30,"Galaxy - vF,L,R,vgbM,r,D* sf,III 318 "
,NGC 3395,LIBRA,12.1,summer,2.4,10 49 50.1,+32 58 58,"Galaxy - cB,pS,ilE,1st of 2,I 116 "
,NGC 3396,LIBRA,12.1,summer,3.3,10 49 55.2,+32 59 27,"Galaxy - pB,pS,ilE,2nd of 2,I 117 "
,NGC 3411,HYDRA,11.9,winter,3.0,10 50 26.1,-12 50 43,"Galaxy - F,S,R,lbM,III 522 "
,NGC 3394,URSA MAJOR,12.4,any,2.4,10 50 39.9,+65 43 38,"Galaxy - cF,S,lE,vgbM,II 872 "
,NGC 3400,LIBRA,13.2,summer,1.5,10 50 45.5,+28 28 09,"Galaxy - pF,S,R,bM,II 361 "
,NGC 3412,LEO,10.5,spring,4.1,10 50 53.3,+13 24 43,"Galaxy - B,S,lE 135,smbMN,I 27 "
,NGC 3401,SCUTUM,,summer,,10 50.4,+05 48,"Not Found - eF (not verified),III 88I "
,NGC 3392,URSA MAJOR,13.7,any,1.0,10 51 03.0,+65 46 53,"Galaxy - vF,S,psbM,st nr,III 88I "
,NGC 3423,SCUTUM,11.1,summer,5.0,10 51 14.3,+05 50 24,"Galaxy - F,vL,R,vgbM,rr,IV 6=II 131 "
,NGC 3414,LIBRA,11,summer,4.4,10 51 16.3,+27 58 30,"Galaxy - B,pL,R,mbM,II 362 "
,NGC 3413,LIBRA,12.1,summer,2.4,10 51 20.8,+32 45 58,"Galaxy - F,S,II 493 "
,NGC 3418,LIBRA,13.2,summer,1.8,10 51 24.0,+28 06 43,"Galaxy - cF,S,R,bM,II 363 "
,NGC 3425,LEO,13.1,spring,1.4,10 51 25.5,+08 34 01,"Galaxy - eF,eS,R,III 108 "
,NGC 3398,URSA MAJOR,13.6,any,1.0,10 51 31.5,+55 23 27,"Galaxy - vF,S,E,er,III 792 "
,NGC 3415,URSA MAJOR,12.6,any,2.5,10 51 42.7,+43 42 44,"Galaxy - pB,S,vlE,stell,3 S st nr,II 718 "
,NGC 3424,LIBRA,12.4,summer,2.9,10 51 46.7,+32 53 59,"Galaxy - pF,pL,lE,sp of 3,II 494 "
,NGC 3434,LEO,12.1,spring,2.8,10 51 58.1,+03 47 31,"Galaxy - F,pS,R,vglbM,III 497 "
,NGC 3433,LEO,11.6,spring,4.7,10 52 03.9,+10 08 54,"Galaxy - vF,vL,R,vgbM,III 20 "
,NGC 3408,URSA MAJOR,13.5,any,1.3,10 52 11.7,+58 26 18,"Galaxy - vF,cS,R,2 pB st s,III 913 "
,NGC 3430,LIBRA,11.6,summer,4.6,10 52 11.7,+32 56 59,"Galaxy - pB,L,iE,gbM,2nd of 3,I 118 "
,NGC 3407,URSA MAJOR,13.6,any,1.6,10 52 17.9,+61 22 46,"Galaxy - vF,vS,R,vS "
,NGC 3432,LIBRA,11.3,summer,7.0,10 52 31.0,+36 37 09,"Galaxy - pB,pL,vmE 40,** close sp,I 172 "
,NGC 3437,LEO,12.1,spring,2.6,10 52 35.7,+22 56 04,"Galaxy - pB,pL,lE 120,gbM,II 47 "
,NGC 3440,URSA MAJOR,13.2,any,2.2,10 53 49.6,+57 07 08,"Galaxy - vF,S,lE,III 914 "
,NGC 3403,DRACO,12.2,any,3.2,10 53 55.1,+73 41 24,"Galaxy - pF,L,iE,vgbM.,II 335 "
,NGC 3456,CORONA BOREALIS,12.6,summer,2.3,10 54 03.2,-16 01 39,"Galaxy - eF,att to *12 f,IV 29 "
,NGC 3451,LIBRA,13,summer,1.9,10 54 21.0,+27 14 22,"Galaxy - F,pL,vlE,vlbM,II 364 "
,NGC 3455,LEO,12,spring,2.9,10 54 31.0,+17 17 04,"Galaxy - pF,S,E,gbM,r,sf of 2,II 82 "
,NGC 3445,URSA MAJOR,12.6,any,2.2,10 54 35.9,+56 59 24,"Galaxy - cB,pL,iR,vglbM,*10 nf 2',I 267 "
,NGC 3448,URSA MAJOR,12.1,any,5.9,10 54 39.0,+54 18 19,"Galaxy - B,pL,mE 67,gbM,edge on,in field of 44 U.Maj.,I 233 "
,NGC 3435,URSA MAJOR,13.2,any,2.2,10 54 48.4,+61 17 23,"Galaxy - cF,pS,lE,vgbM,II 887 "
,NGC 3462,LEO,12.2,spring,2.1,10 55 21.1,+07 41 48,"Galaxy - vF,vS,vlE,psbM,II 16 "
,NGC 3458,URSA MAJOR,12.2,any,1.7,10 56 01.5,+57 07 01,"Galaxy - vB,vS,R,stellar,I 268 "
,NGC 3468,URSA MAJOR,13,any,1.9,10 57 31.2,+40 56 46,"Galaxy - F,eS,R,bM,III 632 "
,NGC 3473,LEO,13.6,spring,1.5,10 58 05.2,+17 07 27,"Galaxy - vF,E,bet 2 st,III 67 "
,NGC 3475,LEO,13.1,spring,2.0,10 58 25.3,+24 13 34,"Galaxy - vF,R,gbM,*13 1' n (2' s?),III 332 "
,NGC 3470,URSA MAJOR,13.2,any,1.8,10 58 44.9,+59 30 39,"Galaxy - vF,S,R,vgbM,II 888 "
,NGC 3471,URSA MAJOR,12.5,any,1.9,10 59 09.1,+61 31 51,"Galaxy - vF,S,R,bM,III 972 "
,NGC 3478,URSA MAJOR,12.9,any,2.9,10 59 27.3,+46 07 21,"Galaxy - eF,S,R,III 705 "
,NGC 3465,DRACO,13.5,any,1.7,10 59 31.3,+75 11 29,"Galaxy - eF,pL,R,vglbM,** nf,III 967 "
,NGC 3485,LEO,11.8,spring,3.0,11 00 02.4,+14 50 28,"Galaxy - F,L,R,glbM,r,II 100 "
,NGC 3489,LEO,10.3,spring,4.0,11 00 18.6,+13 54 04,"Galaxy - vB,pL,lE 80,smbMN,II 101 "
,NGC 3486,LIBRA,10.5,summer,8.8,11 00 23.8,+28 58 30,"Galaxy - cB,cL,R,gmbM,I 87 "
,NGC 3491,LEO,13.2,spring,1.3,11 00 35.4,+12 09 42,"Galaxy - eF,cS,R,bMN,III 21 "
,NGC 3495,LEO,11.8,spring,5.0,11 01 16.3,+03 37 40,"Galaxy - vF,pL,mE,III 498 "
,NGC 3488,URSA MAJOR,12.9,any,2.3,11 01 23.6,+57 40 39,"Galaxy - eF,vlE,pS,*13 s att,I 269 "
,NGC 3498,LEO,,spring,,11 01 41.5,+14 21 04,"Single star - eF,pL,III 75 "
,NGC 3500,DRACO,13.8,any,1.4,11 01 51.4,+75 12 05,"Galaxy - vF & eF,Dneb,v near,III 967=III 968 "
,NGC 3508,CORONA BOREALIS,13.2,summer,1.3,11 02 59.7,-16 17 19,"Galaxy - F,S,bM,* 0'.5 nf,II 507 "
,NGC 3523,DRACO,12.9,any,1.8,11 03 06.3,+75 06 57,"Galaxy - F,pL,lbM (place doubtful),II 904 "
,NGC 3499,URSA MAJOR,13.6,any,1.1,11 03 11.0,+56 13 18,"Galaxy - vF,vS,stellar,III 793 "
,NGC 3504,LIBRA,11,summer,3.4,11 03 11.2,+27 58 20,"Galaxy - B,L,E,mbMN,rr,p of 2,I 88 "
,NGC 3506,LEO,12.5,spring,1.6,11 03 12.9,+11 04 37,"Galaxy - vF,cS,R,vgvlbM,III 22 "
,NGC 3511,CORONA BOREALIS,11,summer,6.1,11 03 23.7,-23 05 11,"Galaxy - vF,vL,mE,V 39 "
,NGC 3507,LEO,10.9,spring,4.5,11 03 25.6,+18 08 08,"Galaxy - cF,pL,R,sbMS *,*9 att 25,IV 7 "
,NGC 3510,LIBRA,12.2,summer,4.1,11 03 43.6,+28 53 06,"Galaxy - F,L,cE,*7,310,8',II 365 "
,NGC 3513,CORONA BOREALIS,11.5,summer,3.6,11 03 46.0,-23 14 38,"Galaxy - vF,vL,mE,V 40 "
,NGC 3512,LIBRA,12.3,summer,2.2,11 04 02.9,+28 02 12,"Galaxy - F,pS,R,pgbM,f of 2,II 366 "
,NGC 3509,LEO,12.7,spring,2.3,11 04 23.6,+04 49 43,"Galaxy - eF,S,lE?,III 598 "
,NGC 3517,URSA MAJOR,13,any,1.2,11 05 36.9,+56 31 28,"Galaxy - eF,S,R,vgbM,II 884 "
,NGC 3521,LEO,9,spring,12.1,11 05 49.2,-00 02 02,"Galaxy - cB,cL,mE 140,vsmbMN,I 13 "
,NGC 3524,LEO,12.8,spring,1.7,11 06 32.1,+11 23 08,"Galaxy - F,S,lE,psbM,2 st np in line,III 23 "
,NGC 3516,URSA MAJOR,11.7,any,2.1,11 06 47.5,+72 34 07,"Galaxy - pB,vS,iR,psmbM *,II 336 "
,NGC 3497,CORONA BOREALIS,,summer,,11 07 18.1,-19 28 19,"Disk unseen object - vF,vS,iR,glbM,III 824 "
,NGC 3527,URSA MAJOR,13.7,any,1.3,11 07 18.2,+28 31 39,"Galaxy - eF,S,*10 p 60'',III 350 "
,NGC 3535,LEO,13.5,spring,1.2,11 08 34.0,+04 49 55,"Galaxy - cF,vS,R,bM,r,III 111 "
,NGC 3530,URSA MAJOR,13.8,any,0.7,11 08 40.4,+57 13 48,"Galaxy - vF,S,R,pgbM,III 915 "
,NGC 3547,LEO,12.8,spring,2.1,11 09 55.9,+10 43 14,"Galaxy - F,S,lE,vlbM,II 42 "
,NGC 3550,URSA MAJOR,13.3,any,1.5,11 10 38.5,+28 46 04,"Galaxy - F (var?),S,R,bM,*9 f 1',1st of 4,III 351 "
,NGC 3552,URSA MAJOR,14.6,any,0.8,11 10 42.9,+28 41 35,"Galaxy - eF,vS,forms Dneb w NGC 3552,III 352 "
,NGC 3559,LEO,12.7,spring,1.6,11 10 45.2,+12 00 58,"Galaxy - eF,pS,lE,r,III 79 "
,NGC 3543,URSA MAJOR,14.1,any,1.3,11 10 56.5,+61 20 49,"Galaxy - eF,vS,E 0,r,III 920 "
,NGC 3549,URSA MAJOR,12.1,any,3.4,11 10 56.8,+53 23 17,"Galaxy - cB,cL,cE 160,I 220 "
,NGC 3567,LEO,13.3,spring,1.1,11 11 18.7,+05 50 10,"Galaxy - eF,R,sbM,r,III 89 "
,NGC 3571,CORONA BOREALIS,12.1,summer,3.2,11 11 30.3,-18 17 23,"Galaxy - pF,pL,iF,bM,II 819 "
,NGC 3556,URSA MAJOR,10,any,9.0,11 11 31.8,+55 40 14,"Galaxy - cB,vL,vmE 79,pBM,V 46 "
,NGC 3562,DRACO,12.2,any,2.1,11 12 58.7,+72 52 45,"Galaxy - pF,pS,lE,gbM,*15,22,70'' "
,NGC 3585,HYDRA,9.9,winter,5.4,11 13 17.1,-26 45 18,"Galaxy - B,pL,E,vsmbMN,2 B st tri,II 269 "
,NGC 3577,URSA MAJOR,13.4,any,2.0,11 13 44.9,+48 16 22,"Galaxy - eF,vS,p of 2,III 723 "
,NGC 3591,CORONA BOREALIS,13.3,summer,1.6,11 14 03.3,-14 05 14,"Galaxy - vF,S,iR,lbM,III 529 "
,NGC 3583,URSA MAJOR,11.1,any,3.3,11 14 10.8,+48 19 06,"Galaxy - pB,pL,R,vgmbM,II 728 "
,NGC 3593,LEO,10.9,spring,5.5,11 14 37.0,+12 49 03,"Galaxy - B,cL,E 90,psmbM,I 29 "
,NGC 3596,LEO,11.3,spring,5.5,11 15 06.2,+14 47 13,"Galaxy - pF,L,R,glbM,II 102 "
,NGC 3589,URSA MAJOR,13.8,any,1.7,11 15 13.4,+60 42 02,"Galaxy - vF,L,E,vgbM,in tri of L st,III 921 "
,NGC 3595,URSA MAJOR,12.1,any,1.7,11 15 25.5,+47 26 49,"Galaxy - vF,vS,vlE,stellar,cB* n,III 706 "
,NGC 3599,LEO,12,spring,3.4,11 15 27.0,+18 06 37,"Galaxy - B,pS,R,pgmbM,II 49 "
,NGC 3600,URSA MAJOR,11.7,any,4.2,11 15 52.0,+41 35 28,"Galaxy - pF,S,lE 0,vgbM,II 709 "
,NGC 3594,URSA MAJOR,13.7,any,1.8,11 16 14.0,+55 42 15,"Galaxy - vF,vS,stellar,III 770 "
,NGC 3605,LEO,12.3,spring,1.8,11 16 46.6,+18 01 01,"Galaxy - F,S,R,sp of 3,III 27 "
,NGC 3607,LEO,9.9,spring,5.5,11 16 54.7,+18 03 06,"Galaxy - vB,L,R,vmbM,2nd of 3,II 50 "
,NGC 3608,LEO,10.8,spring,4.1,11 16 59.0,+18 08 55,"Galaxy - B,pL,R,psbM,3rd of 3,II 51 "
,NGC 3604,LEO,,spring,,11 17 30.1,+04 33 19,"Disk unseen object - pB,S,lE,mbM,II 626 "
,NGC 3611,LEO,12.1,spring,2.7,11 17 30.1,+04 33 19,"Galaxy - pF,cS,iR,psmbM,*10 np 3',II 521 "
,NGC 3615,LEO,12.8,spring,1.7,11 18 06.7,+23 23 50,"Galaxy - cF,vS,smbM,stellar,p of 2,III 333 "
,NGC 3616,LEO,,spring,,11 18 08.9,+14 45 53,"Not Found - eF,pL,III 76 "
,NGC 3621,HYDRA,9.7,winter,14.2,11 18 16.0,-32 48 42,"Galaxy - cB,vL,E 160,am 4 st,I 241 "
,NGC 3614,URSA MAJOR,11.6,any,5.3,11 18 21.3,+45 44 53,"Galaxy - F,pL,lE 90,glbM,r,II 729 "
,NGC 3610,URSA MAJOR,10.8,any,3.5,11 18 25.3,+58 47 10,"Galaxy - vB,pS,lE 90,vsvmbMSN,I 270 "
,NGC 3618,LEO,13.6,spring,1.2,11 18 32.6,+23 28 08,"Galaxy - vF,S,f of 2,III 334 "
,NGC 3613,URSA MAJOR,10.9,any,4.3,11 18 36.0,+58 00 00,"Galaxy - vB,cL,mE 305,smbMN,I 271 "
,NGC 3619,URSA MAJOR,11.5,any,3.5,11 19 21.6,+57 45 29,"Galaxy - cB,cL,R,vgmbM,I 244 "
,NGC 3626,LEO,11,spring,3.3,11 20 03.9,+18 21 24,"Galaxy - B,S,vlE,sbM,II 52 "
,NGC 3632,LEO,,spring,,11 20 03.9,+18 21 24,"Disk unseen object - pB,* inv,II 30 "
,NGC 3622,URSA MAJOR,13.2,any,1.3,11 20 12.5,+67 14 29,"Galaxy - pB,S,R,gbM,II 879 "
,NGC 3628,LEO,9.5,spring,15.1,11 20 16.2,+13 35 22,"Galaxy - pB,vL,vmE 102,V 8 "
,NGC 3630,LEO,11.9,spring,5.5,11 20 17.0,+02 57 52,"Galaxy - pB,S,R,smbMN,II 32 "
,NGC 3645,LEO,,spring,,11 20 17.0,+02 57 52,"Disk unseen object - pB,S,E,bM,II 32 "
,NGC 3636,CORONA BOREALIS,12.4,summer,1.8,11 20 25.1,-10 16 55,"Galaxy - F,vS,R,lbM,*7 f,p of 2,II 550 "
,NGC 3625,URSA MAJOR,13.1,any,2.1,11 20 31.2,+57 46 53,"Galaxy - F,S,lE 135,II 885 "
,NGC 3629,LEO,12.1,spring,2.8,11 20 31.7,+26 57 49,"Galaxy - cF,L,R,vgvlbM,II 338 "
,NGC 3637,CORONA BOREALIS,12.7,summer,2.2,11 20 39.5,-10 15 27,"Galaxy - F,vS,R,psbM,*7 p,f of 2,II 551 "
,NGC 3631,URSA MAJOR,10.4,any,6.9,11 21 02.9,+53 10 10,"Galaxy - pB,L,R,svmbMrN,I 226 "
,NGC 3640,LEO,10.4,spring,5.1,11 21 06.8,+03 14 05,"Galaxy - B,pL,R,psbM,II 338 "
,NGC 3646,LEO,11.1,spring,4.5,11 21 43.1,+20 10 10,"Galaxy - cF,cL,lE,gbM,sp of 2,III 15 "
,NGC 3649,LEO,13.7,spring,1.3,11 22 14.8,+20 12 30,"Galaxy - vF,pS,R,gbM,nf of 2,III 16 "
,NGC 3642,URSA MAJOR,11.2,any,7.0,11 22 17.9,+59 04 28,"Galaxy - pB,pL,R,vgbM,I 245 "
,NGC 3651,LEO,13.2,spring,1.6,11 22 26.3,+24 17 56,"Galaxy - cF,vS,R,bM,np of 2,III 335 "
,NGC 3653,LEO,13.6,spring,1.1,11 22 30.0,+24 16 45,"Galaxy - vF,vS,sf of 2,III 336 "
,NGC 3652,URSA MAJOR,12.2,any,2.1,11 22 39.0,+37 45 54,"Galaxy - pF,cL,lE,vgbM,II 775 "
,NGC 3655,LEO,11.6,spring,1.8,11 22 54.7,+16 35 24,"Galaxy - pB,pS,iR,bM,r,I 5 "
,NGC 3660,CORONA BOREALIS,11.9,summer,3.6,11 23 32.2,-08 39 31,"Galaxy - F,pL,iR,vgbM,II 635 "
,NGC 3661,CORONA BOREALIS,14,summer,1.9,11 23 38.4,-13 49 51,"Galaxy - F,S,R,stellar,p of 2,III 530 "
,NGC 3656,URSA MAJOR,12.5,any,2.3,11 23 38.5,+53 50 32,"Galaxy - pB,S,R,vgbM,*12 p,II 782 "
,NGC 3659,LEO,12.3,spring,2.4,11 23 45.3,+17 49 04,"Galaxy - cF,S,lE,r,II 53 "
,NGC 3662,LEO,12.9,spring,1.7,11 23 45.6,-01 06 12,"Galaxy - vF,S,att to *13,IV 4 "
,NGC 3657,URSA MAJOR,12.4,any,2.0,11 23 55.6,+52 55 15,"Galaxy - cF,vS,R,stellar,III 768 "
,NGC 3658,URSA MAJOR,12.2,any,2.2,11 23 58.3,+38 33 45,"Galaxy - F,S,R,svmbMN = *14,IV 59 "
,NGC 3654,URSA MAJOR,12.7,any,1.3,11 24 10.9,+69 24 47,"Galaxy - F,S,lE 15,II 880 "
,NGC 3667,CORONA BOREALIS,12.7,summer,1.8,11 24 17.0,-13 51 26,"Galaxy - pF,pL,iR,vlbM,III 531 "
,NGC 3666,LEO,12,spring,4.6,11 24 26.2,+11 20 31,"Galaxy - F,E 90,*6 f 34'',5' n,I 20 "
,NGC 3665,URSA MAJOR,10.8,any,3.2,11 24 43.7,+38 45 47,"Galaxy - cB,cL,iR,pgmbM,I 219 "
,NGC 3670,LEO,13.5,spring,1.3,11 24 49.7,+23 56 43,"Galaxy - vF,vS,R,III 337 "
,NGC 3672,CORONA BOREALIS,11.4,summer,4.6,11 25 02.5,-09 47 40,"Galaxy - pB,L,E 0,gbM,I 131 "
,NGC 3669,URSA MAJOR,12.4,any,2.3,11 25 26.7,+57 43 17,"Galaxy - vF,pL,pmE 135,er,II 829 "
,NGC 3668,URSA MAJOR,12.3,any,2.1,11 25 30.4,+63 26 46,"Galaxy - F,pS,iR,gbM,*9 np,II 845 "
,NGC 3671,URSA MAJOR,14.6,any,0.6,11 25 52.5,+60 28 46,"Galaxy - vF,vS,2 vS st inv,III 922 "
,NGC 3675,URSA MAJOR,10.2,any,6.7,11 26 07.8,+43 35 06,"Galaxy - vB,cL,vmE 0,vsmbMN,many st p,I 194 "
,NGC 3679,LEO,,spring,1.1,11 26 08.6,-05 35 09,"Galaxy - eF,cL,R,r,v nr vB*,III 112 "
,NGC 3674,URSA MAJOR,12.2,any,2.0,11 26 26.6,+57 02 54,"Galaxy - pF,iF,II 886 "
,NGC 3681,LEO,11.2,spring,3.2,11 26 29.8,+16 51 48,"Galaxy - B,pS,R,bM,II 159 "
,NGC 3683,URSA MAJOR,12.5,any,2.0,11 27 32.0,+56 52 37,"Galaxy - cB,pL,E,I 246 "
,NGC 3682,DRACO,12.5,any,2.0,11 27 41.2,+66 35 23,"Galaxy - cB,S,iR,spmbMN,I 262 "
,NGC 3686,LEO,11.3,spring,4.1,11 27 44.1,+17 13 26,"Galaxy - pB,L,vlE,vgbM,r,II 160=III 28 "
,NGC 3687,URSA MAJOR,12,any,2.7,11 28 00.6,+29 30 39,"Galaxy - pB,pS,R,lbM,r,II 770 "
,NGC 3691,LEO,11.8,spring,1.6,11 28 09.4,+16 55 11,"Galaxy - F,pS,lE,r,II 54 "
,NGC 3689,LEO,12.3,spring,2.0,11 28 11.0,+25 39 41,"Galaxy - pB,pL,lE,bM,II 339 "
,NGC 3693,CORONA BOREALIS,12.3,summer,3.8,11 28 11.5,-13 11 41,"Galaxy - cF,S,E,gbM,III 532 "
,NGC 3692,LEO,12.1,spring,3.3,11 28 24.0,+09 24 27,"Galaxy - F,mE,r,II 152 "
,NGC 3690,URSA MAJOR,11.5,any,2.5,11 28 31.9,+58 33 45,"Galaxy - pB,pS,vlE 80,pgbM,S st sf nr,I 247 "
,NGC 3701,LEO,12.9,spring,2.1,11 29 28.9,+24 05 36,"Galaxy - pF,pL,lE,II 349 "
,NGC 3705,LEO,11.1,spring,5.3,11 30 07.4,+09 16 37,"Galaxy - pF,pL,R,vsmbM,r,II 13 "
,NGC 3710,LEO,13.1,spring,1.3,11 31 07.0,+22 46 05,"Galaxy - F,S,*7-8 nf 5',II 350 "
,NGC 3715,CORONA BOREALIS,11.1,summer,1.8,11 31 32.3,-14 13 53,"Galaxy - pF,S,R,vgvlbM,II 562 "
,NGC 3713,LEO,13.2,spring,1.4,11 31 42.0,+28 09 13,"Galaxy - F,cS,R,sbMN,II 367 "
,NGC 3714,URSA MAJOR,14.1,any,0.6,11 31 53.6,+28 21 31,"Galaxy - F,S,R,psbM,III 353 "
,NGC 3747,DRACO,,any,0.3,11 32 31.0,+74 22 42,"Galaxy - eF,S,place doubtful,III 969 "
,NGC 3752,DRACO,12.9,any,1.8,11 32 32.3,+74 37 39,"Galaxy - pB,pL,II 905 "
,NGC 3718,URSA MAJOR,10.8,any,9.0,11 32 35.0,+53 04 05,"Galaxy - pB,vL,R,vglbM,I 221 "
,NGC 3728,LEO,13,spring,2.5,11 33 15.8,+24 26 49,"Galaxy - F,S,R,bM,II 351 "
,NGC 3726,URSA MAJOR,10.4,any,7.5,11 33 21.1,+47 01 45,"Galaxy - pB,vL,lE 0,vsmbM *15,*11 n,II 730 "
,NGC 3725,URSA MAJOR,13,any,1.5,11 33 40.6,+61 53 16,"Galaxy - cF,S,R,gvlbM,r,II 836 "
,NGC 3729,URSA MAJOR,11.4,any,3.4,11 33 49.3,+53 07 33,"Galaxy - pB,pL,lE 0,gbM,*12 nr,I 222 "
